Code,Name,Sales Price,Actual Quantity,Free Stock Quantity,Standard Cost,Manufacturer,Quantity on POP Order,Inactive Date
BECKLE008,"Artisan 10"" Classic Carrot Cake 1 x 14 Ptn",19.55000,3.00000,3.00000,10.75000,BEC001,0.00000,
BECKLE009,Beckleberrys Treacle Tart 1 x 14 Ptn - Clearance,11.71000,14.00000,14.00000,11.12000,BEC001,0.00000,
BECKLE010,Beckleberrys Burnt Basque Cheesecake 1 x 12 Ptn,20.15000,6.00000,6.00000,13.50000,BEC001,0.00000,
BECKLE011,Beckleberrys Chocolate & Salted Caramel Tart 1 x 12 Ptn,22.40000,6.00000,6.00000,15.00000,BEC001,0.00000,
BECKLE012,Beckleberrys Ind White Choc & Raspberry Cheesecake 1 x 12,25.75000,0.00000,0.00000,17.25000,BEC001,0.00000,
BECKLE013,Beckleberrys Individual Chocolate Caramel Delice 1 x 8,17.40000,0.00000,0.00000,11.64000,BEC001,0.00000,
BECKLE014,Beckleberrys Individual Pear & Almond Tart 1 x 15,31.40000,0.00000,0.00000,21.04000,BEC001,0.00000,
BECKLE015,Beckleberrys Individual Banoffee Tart 1 x 15,29.10000,0.00000,0.00000,19.50000,BEC001,0.00000,
BECKLE016,Beckleberrys Individual Pecan & Toffee Tart 1 x 15,30.90000,0.00000,0.00000,20.70000,BEC001,0.00000,
BECKLE017,Beckleberrys Individual Tart Au Citron 1 x 15,27.30000,2.00000,2.00000,18.29000,BEC001,0.00000,
BECKLE018,Beckleberrys Individual Rich Chocolate Tart 1 x 15,32.60000,4.00000,4.00000,21.82000,BEC001,0.00000,
BECKLE019,Fairway Assured GLUTEN FREE New York Cheesecake 1 x 12 Ptn,18.85000,1.00000,1.00000,12.50000,BEC001,0.00000,
BECKLE020,Beckleberrys GLUTEN FREE Coffee & Walnut Traycake 1 x 14 Ptn,17.05000,0.00000,0.00000,11.43000,BEC001,0.00000,
BECKLE021,Beckleberrys GLUTEN FREE Lemon Cheesecake 1 x 14 Ptn,22.50000,0.00000,0.00000,15.07000,BEC001,0.00000,
BECKLE022,Beckleberrys Baked Millionaires Cheesecake 1 x 14 Ptn,23.15000,5.00000,5.00000,15.50000,BEC001,0.00000,
BECKLE023,Beckleberrys Chocolate & Orange Cheesecake 1 x 12 Ptn,23.80000,1.00000,1.00000,15.95000,BEC001,0.00000,
BECKLE024,Beckleberrys Lemon & Elderflower Cheesecake 1 x 12 Ptn,24.65000,0.00000,0.00000,16.50000,BEC001,0.00000,
BECKLE025,Beckleberrys Strawberry Shortcake Cheesecake 1 x 12 Ptn,24.65000,6.00000,6.00000,16.50000,BEC001,0.00000,
BECKLE026,Beckleberrys Honeycomb & Caramel Cheesecake 1 x 12 Ptn,24.65000,6.00000,6.00000,16.50000,BEC001,0.00000,
BECKLE027,Fairway GLUTEN FREE Raspberry & Coconut Traybake 1 x 12ptn,14.55000,10.00000,10.00000,9.74000,BEC001,0.00000,
BECKLE070,Beckleberrys Rhubarb Sorbet 2.5ltr - Clearance,8.79000,3.00000,3.00000,8.35000,BEC001,0.00000,
BECKLE070A,Beckleberrys Lime Sorbet 2.5ltr,12.35000,0.00000,0.00000,8.25000,BEC001,0.00000,
BECKLE070B,Beckleberrys Champagne Sorbet 2.5ltr,16.45000,2.00000,2.00000,11.00000,BEC001,0.00000,
BECKLE070C,Beckleberrys Passion Fruit Sorbet 2.5ltr,13.45000,0.00000,0.00000,9.00000,BEC001,0.00000,
BECKLE071,Beckleberrys Vanilla Bean Gelato 5ltr,20.15000,0.00000,0.00000,13.50000,BEC001,0.00000,
BECKLE072,Beckleberrys Belgian Chocolate Gelato 5ltr,21.65000,0.00000,0.00000,14.50000,BEC001,0.00000,
BECKLE073,Beckleberrys Strawberry Gelato 5ltr,20.90000,0.00000,0.00000,14.00000,BEC001,0.00000,
BECKLE074,Beckleberrys Sea Salted Caramel Gelato 5ltr,20.90000,0.00000,0.00000,14.00000,BEC001,0.00000,
BECKLE075,Beckleberrys Pure Pistachio Gelato 5ltr,38.80000,0.00000,0.00000,26.00000,BEC001,0.00000,
BEE01,Topside Beef,13.10000,15697.73100,15697.73100,9.70000,RPM001,0.00000,
BEE01A,1kg Topside Beef,11.60000,0.00000,0.00000,0.00000,RPM001,0.00000,01/07/2025
BEE01B,2kg Topside Beef,11.60000,0.00000,0.00000,0.00000,RPM001,0.00000,01/07/2025
BEE01C,3kg Topside Beef,11.60000,0.00000,0.00000,0.00000,RPM001,0.00000,01/07/2025
BEE01D,4kg Topside Beef,11.60000,0.00000,0.00000,0.00000,RPM001,0.00000,01/07/2025
BEE01E,5kg Topside Beef,11.60000,0.00000,0.00000,0.00000,RPM001,0.00000,01/07/2025
BEE01F,6kg Topside Beef,11.60000,0.00000,0.00000,0.00000,RPM001,0.00000,01/07/2025
BEE01G,Whole Topside Beef - LANTERN HOUSE,13.85000,99590.94500,99590.94500,9.70000,,0.00000,
BEE01H,Topside Beef - No Added Fat - Batch Code: - PALM COURT,9.75000,1000.00000,1000.00000,6.85000,RPM001,0.00000,04/10/2024
BEE02E,Premium Ribs Beef,15.70000,882.88400,846.86400,8.99000,RPM001,0.00000,
BEE03,Premium Striploin Beef,26.40000,999918.04500,999918.03500,15.49000,RPM001,0.00000,
BEE04,Roasting Striploin,19.99000,992993.53500,992993.53500,13.00000,,0.00000,
BEE05,Whole Beef Rump,16.30000,11649.90800,11649.90800,11.00000,DBF001,0.00000,
BEE08A,Whole Ribeye Beef,26.40000,14364.85400,14364.85400,13.50000,DBF001,0.00000,
BEE10,Premium Hand Diced Steak & Kidney,8.65000,14130.48400,14130.48400,0.00010,,0.00000,
BEE13,Premium Hand Diced Beef,14.25000,96256.97970,96256.96970,9.60000,DBF001,0.00000,
BEE15,Whole Chopped Oxtail,13.90000,9463.10400,9463.10400,10.00000,,0.00000,
BEE16,Whole Braising Steak,13.60000,9886.39100,9886.39100,0.00000,,0.00000,
BEE17,Sliced Braising Steaks,13.60000,14335.50800,14335.49800,0.00000,,0.00000,
BEE18,Beef Brisket,13.95000,1790.03100,1790.03100,9.75000,DB FOODS,0.00000,
BEE20,Boneless Shin Beef,11.55000,13887.36900,13887.36900,7.40000,,0.00000,
BEE20A,Diced Boneless Shin Beef (Gross Weight),11.55000,9852.90200,9852.90200,0.00000,,0.00000,
BEE20B,Beef Shin - Bone in (Osso Bucco),8.60000,4878.00300,4878.00300,6.00000,,0.00000,
BEE21,Ox Cheeks,14.25000,13098.04700,13098.04700,10.25000,,0.00000,
BEE25,Beef Spare Ribs (Jacobs Ladder),6.50000,14587.50100,14587.50100,4.50000,,0.00000,13/11/2023
BEE25A,Beef Jacobs Ladders,13.50000,7565.77500,7565.77500,9.45000,,0.00000,
BEE26,Beef Feather Blade - Diced,16.15000,11493.71600,11493.71600,0.00000,,0.00000,
BEE26A,Beef Feather Blade - Whole,15.15000,13165.83000,13165.83000,10.60000,,0.00000,
BEE32,Beef Feather Blade - Steaks,18.35000,9774.39900,9774.39900,0.00000,,0.00000,
BEE32A,8oz Beef Feather Blade Steak,18.25000,997.22000,997.22000,0.00000,,0.00000,21/01/2025
BEE33,Ox Tongue,5.99000,99994.66000,99994.66000,3.95000,,0.00000,
BEE34,Whole Beef Skirt (Sold gross weight),16.85000,14009.99300,14009.99300,11.80000,,0.00000,
BEE34A,Diced Beef Skirt (Sold gross weight) - Batch Code:,16.85000,19994.83000,19994.83000,0.00000,,0.00000,
BEE35,Chuck Tender,14.60000,4277.20700,4277.20700,9.00000,KES001,0.00000,
BEE37,Whole Beef Knuckle,14.30000,9786.86500,9786.86500,9.99000,,0.00000,
BEE40,‘Picanha' Rump Caps  - approx. 1 - 1.5kg,18.75000,999948.60000,999948.60000,13.49000,DBF001,0.00000,
BEE42,Beef Strips,11.25000,9608.17600,9608.17600,0.00000,DBF001,0.00000,
BEE44A,Beef Fillet 5+,32.85000,9982.06350,9982.06350,22.99000,DBF001,0.00000,
BEE44B,Beef Fillet 2.2-2.7+kg - THE PIG,23.41000,0.00000,0.00000,18.49000,BROO002,0.00000,13/12/2024
BEE44C,Beef Fillet uk Red Tractor - THE PIG IN THE SOUTH ONLY,0.00000,0.00000,0.00000,0.00000,BRO002,0.00000,18/03/2024
BEE45,HALAL Premium Hand Diced Beef,9.75000,9978.14000,9978.14000,5.99000,DBF001,0.00000,22/03/2024
BEEBR01,Sliced Braising Steaks 140g (5oz) - Chatterwood Only,9.75000,9999.20000,9999.20000,0.00000,,0.00000,07/11/2025
BEEBRI001,1kg x Brisket,12.45000,0.00000,0.00000,0.00000,DB FOODS,0.00000,01/07/2025
BEEBRI002,2kg x Brisket,12.45000,0.00000,0.00000,0.00000,DB FOODS,0.00000,01/07/2025
BEEBRI003,3kg x Brisket,12.45000,0.00000,0.00000,0.00000,DB FOODS,0.00000,02/07/2025
BEEBRI004,1/2 Brisket,12.45000,0.00000,0.00000,0.00000,DB FOODS,0.00000,01/07/2025
BEEBRI005,Whole Brisket,12.45000,0.00000,0.00000,0.00000,DB FOODS,0.00000,01/07/2025
BEEFI001,Beef Fillet 5+ (Each),32.85000,9925.17000,9925.17000,0.00000,DBF001,0.00000,
BEL01,Belvoir Raspberry Lemonade 12 x 25cl,15.65000,0.00000,0.00000,10.49000,BEL001,0.00000,29/07/2025
BEL01A,Belvoir Raspberry Lemonade 12 x 275ml,15.65000,2.00000,2.00000,10.49000,BEL001,0.00000,
BEL02,Belvoir Elderflower Presse 12 x 25cl,15.65000,0.00000,0.00000,10.49000,BEL001,0.00000,29/07/2025
BEL02A,Belvoir Elderflower Presse 12 x 275ml,15.65000,32.00000,32.00000,10.49000,BEL001,0.00000,
BEL03,Belvoir Freshly Squeezed Lemonade 12 x 25cl,15.65000,0.00000,0.00000,10.49000,BEL001,0.00000,29/07/2025
BEL03A,Belvoir Freshly Squeezed Lemonade 12 x 275ml,15.65000,11.00000,11.00000,10.49000,BEL001,0.00000,
BEL04,Belvoir Ginger Beer 12 x 25cl,15.65000,0.00000,0.00000,10.49000,BEL001,0.00000,29/07/2025
BEL04A,Belvoir Ginger Beer 12 x 275ml,15.65000,6.00000,6.00000,10.49000,BEL001,0.00000,
BEL05,Belvoir Pink Lady Presse 12 x 25cl,15.65000,0.00000,0.00000,10.49000,BEL001,0.00000,29/07/2025
BEL05A,Belvoir Pink Lady Presse 12 x 275ml,15.65000,14.00000,14.00000,10.49000,BEL001,0.00000,
BEL08,Belvoir Sparkling Cucumber & Mint 12 x 25cl,13.95000,0.00000,0.00000,9.74000,BEL001,0.00000,19/06/2023
BHAJI001,Fresh Onion Bhaji 12 x 100gm - TO ORDER ONLY,14.20000,0.00000,0.00000,9.50000,MID001,0.00000,
BHAJI002,Fresh Spinach Bhaji 12 x 100gm - TO ORDER ONLY,14.20000,0.00000,0.00000,9.50000,MID001,0.00000,
BIRDSEYE001,Birds Eye Potato Waffles 567gm,2.57000,0.00000,0.00000,1.93000,HUN001,0.00000,15/07/2025
BIS01,Jacobs Cheese Biscuits 900gm,8.90000,0.00000,0.00000,4.83000,CON002,0.00000,18/11/2024
BIS02,Jacobs Biscuits For Cheese 800gm,9.35000,55.00000,55.00000,5.58000,HUN001,0.00000,
BIS03,Carr's Waterbiscuits 125gm,2.20000,8.00000,8.00000,1.53000,OCA001,0.00000,
BIS07,Nairn's Gluten Free Oatcakes 213gm,2.75000,9.00000,9.00000,1.78800,NAI001,0.00000,
BIS09,Schar Free From Digestive Biscuits 150gm,3.00000,23.00000,23.00000,2.00000,OCA001,0.00000,
BIS14,Miller's Damsel Charcoal Wafer (Retail) 125gm,1.95000,0.00000,0.00000,1.35000,ART002,0.00000,29/11/2023
BIS14A,Miller's Damsel GLUTEN FREE Charcoal Wafer 110gm,2.00000,0.00000,0.00000,1.38000,ART002,0.00000,23/06/2023
BIS20,Grate Britain Wookey Hole Cheddar Crackers Pouch 20 x 45gm,24.30000,1.00000,1.00000,17.00000,ART002,10.00000,
BIS20A,Grate Britain Bishop Stilton Crackers Pouch 20 x 45gm - TOO,24.30000,0.00000,0.00000,17.00000,ART002,0.00000,
BIS21,Millers Grate Britain Dorset Red Buttercrumb Biscuits 125gm,2.70000,0.00000,0.00000,1.89000,ART002,0.00000,31/10/2023
BIS22,Grate Britain Dorset Red Crackers Pouch 20 x 45gm,24.30000,1.00000,1.00000,17.00000,ART002,5.00000,
BLA01,Bury Black Pudding Stick 1.36kg,3.70000,22.00000,22.00000,2.50000,WES001,0.00000,
BLA02,Clonakilty White Pudding 200gm - TO ORDER ONLY,3.15000,0.00000,0.00000,2.20000,OCA001,0.00000,
BLA02A,Slomers White Pudding 500gm,3.35000,1.00000,1.00000,2.25000,MID001,0.00000,
BLA03,ETS Blanc SAS Ambient Boudin Noire (Black Pudding) 370gm,7.40000,9.00000,9.00000,4.95000,CEN001,0.00000,
BLA04,Oakwell Black Pudding Ring 500gm,2.05000,0.00000,0.00000,1.41000,MID001,0.00000,08/01/2025
BLA05,V Pud Vegan Black Pudding 200gm - TO ORDER ONLY,2.25000,0.00000,0.00000,1.14000,HUN001,0.00000,
BLA10,Doreen's Black Pudding Triangle 1.1kg,6.60000,0.00000,-0.01000,4.42000,MID001,0.12000,
BLA10A,Frozen Doreen's Black Pudding Triangle 1.1kg,5.75000,0.00000,0.00000,4.03000,MID001,0.00000,08/01/2025
BLA11,Laverstoke Black Pudding 250gm,3.70000,0.00000,0.00000,2.75000,,0.00000,04/03/2023
BLA11A,Laverstoke Farm Black Pudding 1kg,10.40000,0.00000,0.00000,7.25000,LON001,0.00000,30/08/2023
BLINI01,Frozen Mini Blini Selection 240 x 5gm,43.10000,0.00000,0.00000,29.74000,DEL002,0.00000,08/01/2025
BLINI02,Le Monde des Crepes Cocktail Blinis 120 x 4.5cm,19.60000,0.00000,0.00000,13.13000,CLA003,0.00000,
BLINI03,Frozen Crepe Cuisine Vegan Blini 240 x 5cm,21.80000,4.00000,4.00000,13.07000,CEN002,0.00000,
BON01,Calves Feet,5.40000,14506.43200,14506.43200,4.00000,DBF001,0.00000,
BON01A,Calves Feet - (Each),5.40000,200000.00000,200000.00000,4.00000,DBF001,0.00000,
BON02,Veal Bones,2.40000,91202.97500,91202.97500,1.40000,KES001,0.00000,
BON02A,Sliced Veal Bones,2.65000,4204.52000,4204.52000,0.00000,,0.00000,
BON02B,Middle Cut Marrow Bone Canoes,3.95000,9377.58800,9377.58800,1.75000,,0.00000,
BON03,Lamb Bones,1.45000,12315.01600,12315.01600,0.50000,,0.00000,
BON04,Beef Marrow Bones,1.35000,0.00000,0.00000,1.00000,,0.00000,06/09/2023
BON06,Pig's Trotters,3.30000,11932.21800,11932.21800,2.35000,DBF001,0.00000,
BON06A,Pig's Trotters - Split,3.30000,14177.36680,14177.36680,0.00000,,0.00000,
BON07,Chicken Frames,1.35000,988702.28100,988702.28100,0.99000,,0.00000,
BON08,Pork Bones,0.55000,13030.00500,13030.00500,0.00010,,0.00000,
BON09,Turkey Bones,1.99000,3645.71400,3645.71400,1.25000,,0.00000,
BON10,Duck Bones/Necks,2.65000,9643.55200,9643.55200,0.85000,,0.00000,
BON11,Kettyle Irish Foods Beef Bone Marrow Melt 200gm,7.25000,0.00000,0.00000,4.99000,BOO001,0.00000,02/10/2024
BON12,Kettyle Irish Foods Beef Bone Marrow Melt 200gm - TOO,7.25000,0.00000,0.00000,4.99000,BOO001,0.00000,
BONCHI001,3kg x Chicken Frames,1.35000,0.00000,0.00000,0.99000,,0.00000,01/07/2025
BONCHI002,4kg x Chicken Frames,1.35000,0.00000,0.00000,0.99000,,0.00000,01/07/2025
BONCHI003,5kg x Chicken Frames,1.35000,0.00000,0.00000,0.99000,,0.00000,01/07/2025
BONCHI004,10kg x Chicken Frames,1.35000,0.00000,0.00000,0.99000,,0.00000,01/07/2025
BONCHI005,20kg x Chicken Frames,1.35000,0.00000,0.00000,0.99000,,0.00000,01/07/2025
BONLA01,3kg Lamb Bones,1.45000,0.00000,0.00000,0.65000,,0.00000,01/07/2025
BONLA02,4kg Lamb Bones,1.45000,0.00000,0.00000,0.65000,,0.00000,01/07/2025
BONLA03,5kg Lamb Bones,1.45000,0.00000,0.00000,0.65000,,0.00000,01/07/2025
BONLA04,10kg Lamb Bones,1.45000,0.00000,0.00000,0.65000,,0.00000,01/07/2025
BONPIG001,Pig's Trotters (Kg),3.30000,0.00000,0.00000,0.00000,DBF001,0.00000,01/07/2025
BONPIG002,Pig's Trotters (Each),3.30000,606.83600,606.83600,0.00000,DBF001,0.00000,
BONPOR01,3kg x Pork Bones,0.55000,0.00000,0.00000,0.00010,,0.00000,01/07/2025
BONPOR02,4kg x Pork Bones,0.55000,0.00000,0.00000,0.00010,,0.00000,01/07/2025
BONPOR03,5kg x Pork Bones,0.55000,0.00000,0.00000,0.00010,,0.00000,01/07/2025
BONPOR04,10kg x Pork Bones,0.55000,0.00000,0.00000,0.00010,,0.00000,01/07/2025
BONPOR05,20kg x Pork Bones,0.55000,0.00000,0.00000,0.00010,,0.00000,01/07/2025
BONVEA01,3kg x Veal Bones,2.25000,0.00000,0.00000,1.39000,KES001,0.00000,01/07/2025
BONVEA02,4kg x Veal Bones,2.25000,0.00000,0.00000,1.39000,KES001,0.00000,01/07/2025
BONVEA03,5kg x Veal Bones,2.25000,0.00000,0.00000,1.39000,KES001,0.00000,01/07/2025
BONVEA04,10kg x Veal Bones,2.25000,0.00000,0.00000,1.39000,KES001,0.00000,01/07/2025
BONVEA05,20kg x Veal Bones,2.25000,0.00000,0.00000,1.39000,KES001,0.00000,01/07/2025
BORDER002,Borders Mini Pack Assorted Biscuits (5 Variety) 100 x 2 Bisc,32.70000,89.00000,89.00000,21.90000,BOR001,0.00000,
BORDER002A,Borders Mini Pack Assorted Biscuits (5 Variety) 100 x 2 Bisc,33.65000,0.00000,0.00000,26.90000,URO001,0.00000,04/07/2023
BOT01,Coca Cola (Plastic) Bottles 24 x 500ml,24.00000,4.00000,4.00000,14.99000,ACG001,0.00000,
BOT02,Diet Coke (Plastic) Bottles 24 x 500ml,20.45000,2.00000,2.00000,11.99000,ACG001,2.00000,
BOT04,Fanta Orange Bottles 12 x 500ml,10.75000,0.00000,0.00000,7.49000,TEM002,0.00000,31/05/2024
BOT04A,Fanta Orange Bottles 24 x 500ml,20.00000,0.00000,0.00000,13.81000,TEM002,0.00000,27/05/2025
BOT06,Pepsi Max Bottles (Plastic) 24 x 500ml,22.90000,0.00000,0.00000,12.99000,ACG001,0.00000,
BOT07,Sprite Bottles (Plastic) 12 x 500ml,11.60000,0.00000,0.00000,7.69000,TEM002,0.00000,27/05/2025
BOT07A,Coke Zero Bottles 12 x 500ml,9.75000,0.00000,0.00000,6.49000,TEM002,0.00000,04/05/2023
BOT07E,Coke Zero Bottles 24 x 500ml,18.00000,0.00000,0.00000,12.60000,AUT002,0.00000,04/05/2023
BOT08,7-Up Plastic Bottles 24 x 500ml,14.30000,0.00000,0.00000,9.99000,TEM002,0.00000,04/03/2023
BOT09,7-Up Free Plastic Bottles 24 x 500ml,14.30000,0.00000,0.00000,9.99000,TEM002,0.00000,04/03/2023
BOT10,Boost Sport Isotonic Orange 12 x 500ml,8.70000,0.00000,0.00000,5.49000,TEM002,0.00000,10/02/2025
BOT11,Boost Sport Isotonic Mixed Berry 12 x 500ml,8.70000,0.00000,0.00000,5.49000,TEM002,0.00000,08/01/2025
BOT20,Icon Coca Cola (Glass bottle) 24 x 330ml,28.35000,4.00000,4.00000,18.89000,TEM002,5.00000,
BOT21,Icon Diet Coke (Glass bottle) 24 x 330ml,25.05000,2.00000,2.00000,16.79000,TEM002,10.00000,
BOT21B,Icon Diet Coke (Glass bottle) 24 x 330ml,23.99000,0.00000,0.00000,16.49000,BOO001,0.00000,30/08/2023
BOT22,Icon Coke Zero (Glass bottle) 24 x 330ml - TO ORDER ONLY,23.55000,0.00000,0.00000,16.49000,BOO001,0.00000,
BOT30,Lipton Peach Ice Tea 24 x 500ml - TO ORDER ONLY,26.65000,0.00000,0.00000,18.63000,HUN001,0.00000,
BOT31,Lipton Raspberry Ice Tea 12 x 500ml - TO ORDER ONLY,14.15000,0.00000,0.00000,9.48000,TEM002,0.00000,03/10/2025
BOT32,Lipton Mango Ice Tea 12 x 500ml,12.15000,0.00000,0.00000,7.49000,TEM002,0.00000,15/06/2024
BOT33,Lipton Lemon Ice Tea 12 x 500ml - TO ORDER ONLY,12.15000,0.00000,0.00000,8.49000,TEM002,0.00000,18/04/2025
BOT33A,Lipton Lemon Ice Tea 24 x 500ml - TO ORDER ONLY,21.40000,0.00000,0.00000,14.98000,TEM002,0.00000,15/06/2025
BOT60,Fruit Shoot NAS Sugar Apple & Blackcurrant 24 x 200ml  - TOO,14.20000,0.00000,0.00000,9.94000,HUN001,0.00000,
BOT61,Fruit Shoot No Added Sugar Orange 24 x 200ml - TO ORDER ONLY,14.20000,0.00000,0.00000,9.94000,HUN001,0.00000,
BOU006,Knorr Ham Bouillon Paste 1kg,24.70000,0.00000,0.00000,17.29000,UNI001,0.00000,23/10/2023
BOU01,Knorr Beef Bouillon Paste 1kg,26.45000,47.00000,47.00000,18.49000,UNI001,0.00000,
BOU02,Knorr Vegetable Bouillon Paste 1kg,26.45000,90.00000,90.00000,18.49000,UNI001,0.00000,
BOU03,Knorr Chicken Bouillon Paste 1kg,26.45000,60.00000,60.00000,18.49000,UNI001,0.00000,
BOU04,Knorr Clear Fish Bouillon Paste 1kg,26.45000,9.00000,9.00000,18.49000,UNI001,0.00000,
BOU06,GOMO Vegetable Bouillon Paste 1kg,10.45000,2.00000,2.00000,6.98333,BON001,0.00000,
BOU07,GOMO Chicken Bouillon Paste 1kg,10.45000,0.00000,0.00000,6.98333,BON001,0.00000,
BOU08,GOMO Beef Bouillon Paste 1kg,10.45000,0.00000,0.00000,6.98333,BON001,0.00000,
BOU09,GOMO Fish Bouillon Paste 1kg,10.45000,3.00000,3.00000,6.98333,BON001,0.00000,
BOU30,Knorr Jelly Vegetable Bouillon 800gm,21.60000,2.00000,2.00000,15.08500,UNI001,0.00000,
BOU31,Knorr Jelly Beef Bouillon 800gm,21.60000,2.00000,2.00000,15.08500,UNI001,0.00000,
BOU32,Knorr Jelly Chicken Bouillon 800gm,21.60000,5.00000,5.00000,15.08500,UNI001,0.00000,
BOU40,Knorr Beef Bouillon POWDER 1kg,15.05000,0.00000,0.00000,8.86000,CON002,0.00000,02/05/2023
BOU41,Knorr Chicken Bouillon POWDER 1kg,15.05000,0.00000,0.00000,8.86000,CON002,0.00000,02/05/2023
BOU42,Knorr Vegetable Bouillon POWDER 1kg,15.05000,0.00000,0.00000,8.86000,CON002,0.00000,06/06/2023
BOU50,Caterforce Vegetable Bouillon Paste 1kg,9.30000,1.00000,1.00000,6.21000,HUN001,0.00000,
BOU51,Caterforce Beef Bouillon Paste 1kg,9.30000,1.00000,1.00000,6.21000,HUN001,0.00000,
BOU52,Caterforce Chicken Bouillon Paste 1kg,9.30000,1.00000,1.00000,6.21000,HUN001,0.00000,
BRE01,Classic White Natural Breadcrumbs 3kg,7.70000,0.00000,0.00000,5.29000,SPL001,0.00000,10/01/2024
BRE01A,Chef William Natural Breadcrumbs 3kg,7.70000,23.00000,22.00000,4.15500,SLE001,0.00000,
BRE01B,Chef William Golden Breadcrumbs 3kg,7.70000,8.00000,8.00000,4.15500,SLE001,8.00000,
BRE03,Osprio Panko Breadcrumbs 1kg,4.95000,0.00000,0.00000,2.58000,LEF001,0.00000,07/05/2024
BRE03A,Centaur Japanese Panko Breadcrumbs (Sack) 10kg,31.45000,0.00000,0.00000,17.50000,CEN001,0.00000,11/10/2024
BRE03BA,Centaur Japanese Panko Breadcrumbs 1kg,4.95000,57.00000,57.00000,2.05000,CEN001,0.00000,
BRE03C,Centaur Gluten Free Panko Style Crumbs 1kg,5.15000,7.00000,7.00000,3.60000,CEN001,0.00000,
BRE03D,Gluten Free Panko Breadcrumbs SACK 10kg,48.45000,0.00000,0.00000,33.90000,CEN001,0.00000,30/09/2024
BRE03DA,Centaur Gluten Free Panko Breadcrumbs SACK 15kg,73.70000,0.00000,0.00000,50.85000,CEN001,0.00000,05/05/2025
BRE03E,Yutaka Panko Breadcrumbs 300gm,1.90000,0.00000,0.00000,1.30000,TAZ001,0.00000,26/04/2023
BRE03F,Yutaka Panko Bread Crumbs 180gm,1.25000,0.00000,0.00000,0.86000,TAZ001,0.00000,26/04/2023
BRE04A,Centaur Tempura Batter Mix 1kg,4.95000,0.00000,0.00000,2.50000,CEN001,0.00000,30/09/2024
BRE04B,Chef William Tempura Batter Mix 1kg,4.95000,12.00000,12.00000,1.65000,SLE001,10.00000,
BRE04D,Gluten Free Tempura Batter Mix 1kg,4.60000,8.00000,8.00000,2.50000,CEN001,0.00000,
BRE07,Fresh Thick Sliced Hovis White Bread* 800gm - TO ORDER ONLY,1.85000,0.00000,0.00000,1.25000,FRE001,0.00000,
BRE08,Fresh Thick Sliced Hovis Wholemeal Bread* 800gm - TOO,2.15000,0.00000,0.00000,1.49000,FRE001,0.00000,
BRE09,Genius Gluten Free Triple Seeded Rolls 4 per pack,3.45000,0.00000,0.00000,2.30000,OCA001,0.00000,
BRE12A,Biona Organic Sliced Rye Bread 500gm,2.75000,4.00000,4.00000,1.77000,HUN001,0.00000,
BRE12B,Pumpernickel Bread* 500gm - TO ORDER ONLY,2.90000,0.00000,0.00000,1.85000,HUN001,0.00000,
BRE13,St Pierre Sliced Brioche Loaf 500gm,5.60000,1.00000,1.00000,2.24000,EDE001,7.00000,
BRE14A,Valledoro Grissini Rustici Breadstick 22 x 100gm,30.75000,0.00000,0.00000,21.52000,PET001,0.00000,03/06/2025
BRE14B,Crosta & Mollica Classic Grissini Breadsticks 140gm,3.20000,0.00000,0.00000,2.15000,OCA001,0.00000,
BRE40,BFree Soft White Loaf 400gm,4.65000,0.00000,0.00000,3.25000,OCA001,0.00000,18/01/2024
BRE40A,Genius Gluten Free White Farmhouse Bread 430gm,3.95000,0.00000,0.00000,2.75000,OCA001,0.00000,18/01/2024
BRE40B,Warburtons Gluten Free White Loaf 300gm,3.20000,39.00000,39.00000,1.89000,BOO001,0.00000,
BRE40C,Warburtons Gluten Free Multiseed Loaf 300gm,3.20000,2.00000,2.00000,2.15000,OCA001,0.00000,
BRE50,M&S Made Without Brown Bloomer Slices 345gm,4.10000,8.00000,8.00000,2.80000,OCA001,0.00000,
BRE60,CORE Ambient Wheat Tortilla Wraps 10 x 10 x 12inch,28.95000,0.00000,0.00000,13.50000,HOL001,0.00000,
BRI01,Bridor Prestige Dinner Roll Assortment 90 x 45gm,28.05000,23.00000,23.00000,19.62000,BRI01,14.00000,
BRI02,Bridor Rectangular Roll Assortment 120 x 55gm,27.30000,5.00000,5.00000,19.10000,BRI01,4.00000,
BRI03,"Bridor ""Pochon"" Sourdough Loaf 16 x 450gm",34.95000,4.00000,4.00000,24.46000,BRI01,5.00000,
BRI04,Bridor Buckwheat & Raisin Sourdough Loaf 20 x 350gm,30.40000,0.00000,0.00000,21.26000,BRI01,0.00000,09/02/2024
BRI05,Bridor Multigrain Sourdough Loaf 16 x 450gm,27.25000,0.00000,0.00000,19.06000,BRI01,0.00000,23/09/2024
BRI07,Bridor Lemon Rye Loaf 26 x 330gm,32.45000,2.00000,2.00000,22.70000,BRI01,0.00000,
BRI08,Bridor Walnut Sourdough Loaf 25 x 400gm,79.95000,2.00000,2.00000,55.96000,BRI01,0.00000,
BRI11,Bridor Olive Oil Ciabatta 50 x 140gm,24.75000,1.00000,1.00000,17.33000,BRI01,6.00000,
BRI12,Bridor Fully Baked Focaccia Sheet Genovese 5 x 600gm,29.70000,0.00000,0.00000,20.78000,BRI01,0.00000,12/08/2024
BRI13,Bridor Part Baked Nordic Loaf 26 x 330gm,30.50000,3.00000,3.00000,21.35000,BRI01,7.00000,
