(Parent) ASIN,(Child) ASIN,Title,SKU,Sessions – Mobile app,Sessions – Mobile APP – B2B,Sessions – Browser,Sessions – Browser – B2B,Sessions – Total,Sessions – Total – B2B,Session percentage – Mobile App,Session percentage – Mobile APP – B2B,Session percentage – Browser,Session percentage – Browser – B2B,Session percentage – Total,Session percentage – Total – B2B,Page views – Mobile app,Page views – Mobile APP – B2B,Page views – Browser,Page views – Browser – B2B,Page views – Total,Page views – Total – B2B,Page views percentage – Mobile App,Page views percentage – Mobile app – B2B,Page views percentage – Browser,Page views percentage – Browser – B2B,Page views percentage – Total,Page views percentage – Total – B2B,Featured Offer (Buy Box) percentage,Featured Offer (Buy Box) percentage – B2B,Units ordered,Units ordered – B2B,Unit Session Percentage,Unit session percentage – B2B,Ordered Product Sales,Ordered product sales – B2B,Total order items,Total order items – B2B
B08TMH223P,B08TMH223P,Sandwich Gherkins 2.9KG,GHE04A,3,0,2,0,5,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5,0,6,0,11,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,62.50%,0.00%,1,0,20.00%,0.00%,£10.93,£0.00,1,0
B08W2GKPBD,B08W2GKPBD,Raspberry Vinegar 750ml,VIN13A Prime,91,0,126,0,217,0,0.03%,0.00%,0.05%,0.00%,0.04%,0.00%,111,0,177,0,288,0,0.03%,0.00%,0.06%,0.00%,0.04%,0.00%,97.75%,0.00%,1,0,0.46%,0.00%,£11.49,£0.00,1,0
B08W6FZTZB,B08W5F24FB,"Mona Lisa Crispearls by Callebaut (Milk Chocolate, 1 x 800g Bag) – Resealable Velcro 800g Bag - Flavoured Coated Cereal Balls for Decorating Cakes, Cupcakes, Waffles, Crepes, Pancakes",DEC012 - 001,146,4,87,4,233,8,0.04%,0.10%,0.04%,0.02%,0.04%,0.04%,188,5,139,5,327,10,0.04%,0.09%,0.04%,0.02%,0.04%,0.04%,52.88%,25.00%,1,1,0.43%,12.50%,£20.58,£20.58,1,1
B08YNV2BPX,B08YNV2BPX,"Sarson's Malt Vinegar - Plastic Bottle, 300ml (Pack of 6)",VIN02F - 001,11,0,8,1,19,1,0.00%,0.00%,0.00%,0.01%,0.00%,0.00%,16,0,10,1,26,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,17.39%,0.00%,1,0,5.26%,0.00%,£12.08,£0.00,1,0
B0928RZS3Y,B0928RZS3Y,"Belazu Extra Virgin Olive Oil With Black Truffle 250ml - Extra virgin olive oil infused with heady black truffle. It's fantastic simply drizzled over a fried egg, to finish a classic mushroom risotto",TRU10C - 004,5,0,2,0,7,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6,0,3,0,9,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,77.78%,0.00%,1,0,14.29%,0.00%,£20.96,£0.00,1,0
B092JRCY1B,B092JRCY1B,"Monin Strawberry Syrup 1ltr Case of 4, Transparent",MONIN20 - 003,4,0,4,0,8,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6,0,4,0,10,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,55.56%,0.00%,1,0,12.50%,0.00%,£47.50,£0.00,1,0
B092JVGQ3Y,B092JVGQ3Y,Monin Raspberry Syrup 70cl Case of 6,MONINS12 - 005,1,0,0,0,1,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2,0,0,0,2,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,£58.04,£0.00,1,0
B0CBM1KDDG,B092RV833S,Callebaut Finest Belgian Gold Chocolate with Caramel Couverture Callets 400g,CAL32A - 001,240,4,250,6,490,10,0.07%,0.10%,0.11%,0.04%,0.09%,0.05%,294,4,329,9,623,13,0.07%,0.07%,0.11%,0.04%,0.08%,0.05%,0.18%,0.00%,1,0,0.20%,0.00%,£16.19,£0.00,1,0
B092W8P38W,B092W8P38W,Monin Glasco Lemon Syrup 70cl Case of 6,MONINS31 - 006 Prime,9,0,5,1,14,1,0.00%,0.00%,0.00%,0.01%,0.00%,0.00%,15,0,6,1,21,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,44.44%,0.00%,1,1,7.14%,100.00%,£43.51,£43.51,1,1
B09446KFS1,B09446KFS1,Callebaut Chocolate Bundle White 2.5kg and 70.5% Dark 2.5kg,BUNDLE100 - 001,6,0,2,0,8,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,9,0,2,0,11,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,1,12.50%,0.00%,£97.38,£97.38,1,1
B094PMB473,B094PMB473,Maldon Sea Salt Flakes - 6x570g,SAL05 - 005,0,0,1,0,1,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,1,0,1,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,£49.03,£0.00,1,0
B095WLCK5T,B095WLCK5T,Callebaut | Gold | 30.4% Finest Belgian Caramel Chocolate Couverture (Callets) | 400g,CAL32A - 002,61,1,52,0,113,1,0.02%,0.02%,0.02%,0.00%,0.02%,0.00%,71,2,61,0,132,2,0.02%,0.04%,0.02%,0.00%,0.02%,0.01%,3.28%,0.00%,1,0,0.88%,0.00%,£15.62,£0.00,1,0
B095WLCK5T,B095WLCK5T,Callebaut | Gold | 30.4% Finest Belgian Caramel Chocolate Couverture (Callets) | 400g,CAL32A - 002 Prime,61,1,52,0,113,1,0.02%,0.02%,0.02%,0.00%,0.02%,0.00%,71,2,61,0,132,2,0.02%,0.04%,0.02%,0.00%,0.02%,0.01%,3.28%,0.00%,1,0,0.88%,0.00%,£16.19,£0.00,1,0
B0F9WJMNT9,B098TXJPWK,Kleenex® Take a Moment Collection Tissues - 12 Cube Tissue Boxes - in Aid of Mind - Contains 4 Different Designs,NAPKIN82 - 001 Prime,"1,528",18,"1,285",360,"2,813",378,0.45%,0.44%,0.54%,2.25%,0.49%,1.88%,"2,060",27,"1,737",464,"3,797",491,0.47%,0.48%,0.56%,2.08%,0.51%,1.76%,0.03%,0.00%,1,0,0.04%,0.00%,£26.95,£0.00,1,0
B09HZHGBFV,B09HZHGBFV,Merchant Gourmet Whole Chestnuts - 10x500g,NUT15E - 003,0,0,3,0,3,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,7,0,7,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,85.71%,0.00%,1,0,33.33%,0.00%,£45.73,£0.00,1,0
B09JC8JYZP,B09JC8JYZP,Mixed Spice 450g | Triple Lion | Herbs & Seasoning,SPIMIX01 - 001,6,0,7,0,13,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,11,0,9,0,20,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,7.69%,0.00%,£8.94,£0.00,1,0
B09JKLVCF1,B09JKLVCF1,Oregano 150g | Triple Lion | Herbs & Seasoning,HERORE001 - 001,0,0,1,0,1,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,1,0,1,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,£6.64,£0.00,1,0
B09N3LWWK5,B09N3LWWK5,Ambrosia Deluxe Custard 750g,CUS06 - 001 Prime,72,2,29,1,101,3,0.02%,0.05%,0.01%,0.01%,0.02%,0.01%,76,3,38,1,114,4,0.02%,0.05%,0.01%,0.00%,0.02%,0.01%,0.00%,0.00%,1,0,0.99%,0.00%,£7.96,£0.00,1,0
B09T3GPD8K,B09T3GPD8K,FREEE Gluten Free Self Raising White Flour 1kg x 2,FLO19A - 005,48,0,35,0,83,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,59,0,36,0,95,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,11.36%,0.00%,1,0,1.20%,0.00%,£10.47,£0.00,1,0
B09TWND4DX,B09TWND4DX,Pidy Round 'Zakouskis' Vol au Vents - 1x480,TAR31 - 003 Prime,0,0,3,0,3,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,3,0,3,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,£92.81,£0.00,1,0
B09Y8YRRPC,B09Y8YRRPC,Chefs' Selections Mint Sauce 2.27ltr,LIO08 - 003,2,0,2,0,4,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3,0,2,0,5,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,£11.33,£0.00,1,0
B0B18H9NKB,B0B18H9NKB,Lefktro Balsamic Vinegar,VIN07A - 001,9,0,10,1,19,1,0.00%,0.00%,0.00%,0.01%,0.00%,0.00%,9,0,12,1,21,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,5.26%,0.00%,£15.69,£0.00,1,0
B0B18M2GS4,B0B18M2GS4,"Parkers Wignals Yallo Cold Pressed British Rapeseed Oil 5ltr, Golden Yellow",OIL12 - 001,27,4,36,2,63,6,0.01%,0.10%,0.02%,0.01%,0.01%,0.03%,33,4,43,2,76,6,0.01%,0.07%,0.01%,0.01%,0.01%,0.02%,100.00%,100.00%,1,0,1.59%,0.00%,£25.80,£0.00,1,0
B0B297P6MK,B0B297P6MK,The Fine Cookie Co. Rocky Mountain Road Cookies 1 x 36,FINECO005 - 001,1,0,4,0,5,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,0,4,0,5,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,2,0,40.00%,0.00%,£85.94,£0.00,1,0
B0B3RWLPYF,B0B3RWLPYF,Parkers Best of the Miller's Crackers for Cheese,MILLER002 - 001,0,0,2,0,2,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,2,0,2,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,£31.60,£0.00,1,0
B0B42RL92S,B0B42RL92S,Parkers Princes Solid Pack Rhubarb 2.82kg,FRU04 - 001 uk shipping,25,0,49,2,74,2,0.01%,0.00%,0.02%,0.01%,0.01%,0.01%,37,0,66,4,103,4,0.01%,0.00%,0.02%,0.02%,0.01%,0.01%,0.00%,0.00%,1,0,1.35%,0.00%,£13.37,£0.00,1,0
B0B4DCWBR4,B0B4DCWBR4,Taylors Of Harrogate Earl Grey Tea (6x20BAG ),TAYLOR003 - 005,5,0,4,0,9,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,8,0,4,0,12,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,63.64%,0.00%,1,0,11.11%,0.00%,£16.22,£0.00,1,0
B0B4DKKZ1P,B0B4DKKZ1P,Lefktro Peeled Black Garlic 150g,GAR09B - 001,13,0,11,0,24,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,17,0,16,0,33,0,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,96.43%,0.00%,1,0,4.17%,0.00%,£11.52,£0.00,1,0
B0B4DW75C5,B0B4DW75C5,Triple Lion Ground Cinnamon 430g,SPICIN001 - 001,0,0,2,0,2,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,2,0,2,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,£7.73,£0.00,1,0
B0DPJF7N4F,B0B61CMDQY,"Jacob's Mini Cheddars Red Leicester Grab Bag, 45 g (Pack of 30)",BAR29 - 002,32,0,66,2,98,2,0.01%,0.00%,0.03%,0.01%,0.02%,0.01%,48,0,94,2,142,2,0.01%,0.00%,0.03%,0.01%,0.02%,0.01%,5.22%,0.00%,1,0,1.02%,0.00%,£19.98,£0.00,1,0
B0B6CL3GP2,B0B6CL3GP2,EP!C Giant Marshmallows 500gm (Pack of 6),SWE41A - 004 Prime,4,0,2,0,6,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,7,0,2,0,9,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,2,0,33.33%,0.00%,£67.14,£0.00,1,0
B0B6QBZGPS,B0B6Q6J32H,Colman's Tartare Sauce 2.25L x Case of 2,COL07 - 011,4,0,8,0,12,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4,0,11,0,15,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,8.33%,0.00%,£38.86,£0.00,1,0
B0B9FQQNXQ,B0B9FBRJH6,HP Sauce 2L x 2 case,HEI32A - 002 Prime,2,0,1,0,3,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2,0,1,0,3,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,33.33%,0.00%,2,0,66.67%,0.00%,£60.34,£0.00,1,0
B0B9DXNDY6,B0B9FMZVJM,HZ Tom Ketchup Glass 342g x 12 case,HEI38 - 001,4,0,1,0,5,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4,0,1,0,5,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,£40.80,£0.00,1,0
B0D7MWQHHF,B0BCQCKK12,"ManiLife Original Roast Smooth Peanut Butter, 900g Tub - Small Batch Vegan Peanut Butter Made from Single Origin Grade-A Argentine Peanuts - No Palm Oil, No Added Sugar, No GMOs",SPR32 - 001,"1,742",17,985,14,"2,727",31,0.52%,0.41%,0.42%,0.09%,0.47%,0.15%,"2,289",23,"1,327",19,"3,616",42,0.52%,0.41%,0.43%,0.09%,0.48%,0.15%,0.00%,0.00%,1,0,0.04%,0.00%,£20.53,£0.00,1,0
B0BD5PNJW9,B0BD5PNJW9,"America's Finest Pumpkin Puree - 100% Pure Pumpkin, 425g (Pack of 6)",FRU44 - 009 Prime,147,1,103,3,250,4,0.04%,0.02%,0.04%,0.02%,0.04%,0.02%,204,1,140,4,344,5,0.05%,0.02%,0.05%,0.02%,0.05%,0.02%,3.46%,0.00%,1,0,0.40%,0.00%,£23.18,£0.00,1,0
B0BDM7G2JJ,B0BDM7G2JJ,Lion English Mustard 2.27Ltr,LIO01 - 001,8,0,8,0,16,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,15,0,10,0,25,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,95.65%,0.00%,1,0,6.25%,0.00%,£15.17,£0.00,1,0
B0BDMB38V5,B0BDMB38V5,Lion Yoghurt & Mint Dressing 2.27 Ltr,DRE06 - 001,11,0,29,0,40,0,0.00%,0.00%,0.01%,0.00%,0.01%,0.00%,12,0,30,0,42,0,0.00%,0.00%,0.01%,0.00%,0.01%,0.00%,48.78%,0.00%,1,0,2.50%,0.00%,£16.25,£0.00,1,0
B0BNFH25D7,B0BNLX91XT,Alpro Barista for Professionals Almond Long Life Drink 1L x 12,ALP08 - 002,7,0,11,0,18,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,7,0,16,0,23,0,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,59.09%,0.00%,1,1,5.56%,0.00%,£32.31,£32.31,1,1
B0BQWRLW9B,B0BQWRLW9B,Reggia Pasta Elbows 500G,PAS06D - 001,34,0,42,0,76,0,0.01%,0.00%,0.02%,0.00%,0.01%,0.00%,37,0,48,0,85,0,0.01%,0.00%,0.02%,0.00%,0.01%,0.00%,100.00%,0.00%,1,0,1.32%,0.00%,£5.04,£0.00,1,0
B0BRKZCXTG,B0BRKYHZM2,Macphie Panna Cotta 1000 x 1,MACPHI004 - 002,5,0,6,1,11,1,0.00%,0.00%,0.00%,0.01%,0.00%,0.00%,6,0,8,2,14,2,0.00%,0.00%,0.00%,0.01%,0.00%,0.01%,69.23%,100.00%,1,0,9.09%,0.00%,£10.56,£0.00,1,0
B0BT4ZQ349,B0BT4ZQ349,Suree Rich & Creamy Coconut Milk 3000ml,MIL06B - 001,3,0,4,0,7,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4,0,5,0,9,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,14.29%,0.00%,£13.96,£0.00,1,0
B0BVGD1CDJ,B0BVGD1CDJ,Centaur Japanese Style Panko Breadcrumbs 1kg,BRE03BA - 002,4,0,3,0,7,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4,0,3,0,7,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,14.29%,0.00%,£7.19,£0.00,1,0
B0BW4ZWN2H,B0BW4ZRLNC,Batchelors Original Mushy Peas 3000g x 1,VEG06C - 005,8,0,17,0,25,0,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,11,0,20,0,31,0,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,4.00%,0.00%,£10.62,£0.00,1,0
B0BXJVP9BQ,B0BXJVP9BQ,Old Jamaica Ginger Beer 24 x 330ml,CAN06 - 002 Prime,69,3,104,5,173,8,0.02%,0.07%,0.04%,0.03%,0.03%,0.04%,92,3,133,6,225,9,0.02%,0.05%,0.04%,0.03%,0.03%,0.03%,0.00%,0.00%,3,0,1.73%,0.00%,£60.00,£0.00,1,0
B0BXT24T1R,B0BXT24T1R,Oasis Luxury Premium Mayonnaise 5 Litres,MAY02 - 001,10,0,14,1,24,1,0.00%,0.00%,0.01%,0.01%,0.00%,0.00%,12,0,15,1,27,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,92.59%,100.00%,1,0,4.17%,0.00%,£28.15,£0.00,1,0
B0BYF47RKW,B0BYF47RKW,Triple Lion Italian Seasoning 230g,HERITA001 - 001,3,0,5,0,8,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3,0,5,0,8,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,12.50%,0.00%,£7.10,£0.00,1,0
B0BYT89VYW,B0BYT89VYW,South Downs Water 24 x 500ML Sparkling - 100% Recyclable Bottles,SOUTHD008 - 001 Prime,12,0,11,0,23,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,16,0,15,0,31,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,96.30%,0.00%,1,0,4.35%,0.00%,£19.05,£0.00,1,0
B0C2CHKPBL,B0C2CHKPBL,"Walkers Shortbread Catering Assorted Biscuit Twin Packs, Golden Oat, Belgian Chocolate, Salted Caramel & Stem Ginger Biscuits (100 x 25g)",SWE01 - 005 Prime,713,8,804,245,"1,517",253,0.21%,0.19%,0.34%,1.53%,0.26%,1.26%,"1,042",14,"1,121",352,"2,163",366,0.24%,0.25%,0.36%,1.58%,0.29%,1.31%,0.15%,0.00%,1,0,0.07%,0.00%,£25.91,£0.00,1,0
B0C2D5Y1B6,B0C2D5Y1B6,Disposable Blue Piping Bags 100 x 21inch,PIPING01 - 001 Prime,0,0,1,0,1,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,1,0,1,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,0,100.00%,0.00%,£12.64,£0.00,1,0
B0C2VD7JCM,B0C2VD7JCM,Lion Horseradish Sauce 2.27ltr (Pack of 2),LIO07 - 009,1,0,6,0,7,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,0,6,0,7,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,85.71%,0.00%,1,0,14.29%,0.00%,£25.78,£0.00,1,0
B0C3MHTFHM,B0C3MHTFHM,Callebaut Milk Couverture Power 41 Chocolate 2.5kg,CAL09 - 002,733,9,435,21,"1,168",30,0.22%,0.22%,0.18%,0.13%,0.20%,0.15%,939,11,543,23,"1,482",34,0.21%,0.20%,0.17%,0.10%,0.20%,0.12%,17.49%,0.00%,1,0,0.09%,0.00%,£55.15,£0.00,1,0
B0C69ZLJW3,B0C69ZLJW3,"Lenor Fabric Conditioner Summer Breeze 197 Washes, 3.92l",CLE66 - 008 Prime,58,0,27,0,85,0,0.02%,0.00%,0.01%,0.00%,0.01%,0.00%,93,0,56,0,149,0,0.02%,0.00%,0.02%,0.00%,0.02%,0.00%,0.00%,0.00%,1,0,1.18%,0.00%,£15.69,£0.00,1,0
B0C6FJY43B,B0C6FJY43B,Sosa Gelbinder,SOSAGL002 - 002,3,0,3,0,6,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5,0,3,0,8,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,62.50%,0.00%,1,0,16.67%,0.00%,£32.74,£0.00,1,0
B0C6V2SBKZ,B0C6V2SBKZ,Triple Lion Fajita Mix 600gm,SPIFAJ001 - 001,2,0,2,0,4,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2,0,2,0,4,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,£8.75,£0.00,1,0
B0CBK2DC86,B0CBK2DC86,Chef William Ground Nutmeg 450gm,SPINUT03 - 002 Prime,0,0,3,0,3,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,3,0,3,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,£11.39,£0.00,1,0
B0CBK4H7CX,B0CBK4H7CX,Chef William - Ground White Pepper - 525gm,PEP04F - 002 Prime,1,0,5,0,6,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,0,6,0,7,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,85.71%,0.00%,1,0,16.67%,0.00%,£13.50,£0.00,1,0
B0CBK6HXZN,B0CBK6HXZN,Lea & Perrins Worcester Sauce 2ltr x 2,CON12A - 002 Prime,4,0,3,0,7,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6,0,3,0,9,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,14.29%,0.00%,£40.23,£0.00,1,0
B0CBQ7TWL6,B0CBQ7TWL6,Le Guerandais Coarse Sea Salt 1kg X 12,SAL21 - 005,14,0,27,1,41,1,0.00%,0.00%,0.01%,0.01%,0.01%,0.00%,21,0,32,1,53,1,0.00%,0.00%,0.01%,0.00%,0.01%,0.00%,91.84%,100.00%,1,0,2.44%,0.00%,£37.58,£0.00,1,0
B0CBQ7YNKN,B0CBQ7YNKN,Le Guerandais Coarse Sea Salt 1kg X 6,SAL21 - 004,17,0,26,0,43,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,35,0,44,0,79,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,96.92%,0.00%,2,0,4.65%,0.00%,£41.00,£0.00,1,0
B0CCMR55G3,B0CCMR55G3,"Ultratex 3, Tapioca Starch, Thickener for Cold, Sosa, 400 g",SOS21B - 001,11,0,5,0,16,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,11,0,5,0,16,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,93.75%,0.00%,1,0,6.25%,0.00%,£28.45,£0.00,1,0
B0CCPPX8N1,B0CCPLRPNQ,Whirl Butter Substitute 4ltr (Pack of 5),BUT25 - 005,1,0,1,0,2,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,0,1,0,2,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,50.00%,0.00%,1,1,50.00%,0.00%,£99.53,£99.53,1,1
B0CCPPX8N1,B0CCPMMDLB,Whirl Butter Substitute 4ltr (Pack of 2),BUT25 - 002,5,0,6,2,11,2,0.00%,0.00%,0.00%,0.01%,0.00%,0.01%,5,0,6,2,11,2,0.00%,0.00%,0.00%,0.01%,0.00%,0.01%,100.00%,0.00%,1,1,9.09%,50.00%,£41.33,£41.33,1,1
B0CCPPX8N1,B0CCPP3G84,Whirl Butter Substitute 4ltr (Pack of 3),BUT25 - 003 Prime,4,1,2,0,6,1,0.00%,0.02%,0.00%,0.00%,0.00%,0.00%,4,1,2,0,6,1,0.00%,0.02%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,1,0,16.67%,0.00%,£61.43,£0.00,1,0
B0CD2L8LRY,B0CD2J78HY,Chefs Brigade Sundried Tomatoes NO OIL 1kg (2),MED03D - 004 Prime,4,0,7,1,11,1,0.00%,0.00%,0.00%,0.01%,0.00%,0.00%,5,0,11,3,16,3,0.00%,0.00%,0.00%,0.01%,0.00%,0.01%,100.00%,100.00%,1,1,9.09%,100.00%,£26.56,£26.56,1,1
B0CD2L8LRY,B0CD2K7KNT,Chefs Brigade Sundried Tomatoes NO OIL 1kg (6),MED03D - 006,0,0,1,0,1,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,1,0,1,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,£70.49,£0.00,1,0
B0CD7WJGVM,B0CD7WN24Y,"Crusha Milk Shake Syrup 1ltr (Strawberry, Pack of 12)",CRUSHA003 - 004,35,1,27,1,62,2,0.01%,0.02%,0.01%,0.01%,0.01%,0.01%,36,1,30,1,66,2,0.01%,0.02%,0.01%,0.00%,0.01%,0.01%,94.12%,0.00%,1,0,1.61%,0.00%,£61.84,£0.00,1,0
B0CD881KVJ,B0CD881KVJ,Neilson Massey Extract Bundle of 6 Flavours,Bundle - 010,123,0,106,2,229,2,0.04%,0.00%,0.04%,0.01%,0.04%,0.01%,146,0,115,2,261,2,0.03%,0.00%,0.04%,0.01%,0.03%,0.01%,97.99%,100.00%,1,0,0.44%,0.00%,£25.91,£0.00,1,0
B0CFB8YHPN,B0CFB8N8ZT,"Chocolate Bulk Buy (Dairy Milk Bars 48 x 45gm Box, (1 Pack))",CHO32 - 002,195,6,157,20,352,26,0.06%,0.15%,0.07%,0.12%,0.06%,0.13%,208,7,197,30,405,37,0.05%,0.12%,0.06%,0.13%,0.05%,0.13%,46.20%,40.00%,2,2,0.57%,7.69%,£98.24,£98.24,1,1
B0CFB8YHPN,B0CFB8YDMP,"Nestle Chocolate Bulk Buy (Kit Kat 4 Finger 24 x 41.5g Box, (Pack of 4))",CHO30A - 004,41,0,64,4,105,4,0.01%,0.00%,0.03%,0.02%,0.02%,0.02%,43,0,68,4,111,4,0.01%,0.00%,0.02%,0.02%,0.01%,0.01%,90.70%,0.00%,1,0,0.95%,0.00%,£64.72,£0.00,1,0
B0CGM6GZP8,B0CGM6GZP8,"OTT Dessert Topping Sauces (OTT Toffee, Strawberry, Chocolate)",Bundle - 013,3,0,2,0,5,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4,0,4,0,8,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,£12.05,£0.00,1,0
B0CGM6Y8HZ,B0CGM6Y8HZ,"OTT Dessert Topping Sauces (OTT Chocolate, Toffee)",Bundle - 015,5,0,3,0,8,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5,0,4,0,9,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,3,0,37.50%,0.00%,£28.44,£0.00,1,0
B0CGM741NC,B0CGM741NC,"OTT Dessert Topping Sauces (OTT Strawberry, Chocolate)",Bundle - 014,3,1,1,0,4,1,0.00%,0.02%,0.00%,0.00%,0.00%,0.00%,3,1,1,0,4,1,0.00%,0.02%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,1,0,25.00%,0.00%,£9.46,£0.00,1,0
