(Parent) ASIN,(Child) ASIN,Title,SKU,Sessions – Total,Sessions – Total – B2B,Session percentage – Total,Session percentage – Total – B2B,Page views – Total,Page views – Total – B2B,Page views percentage – Total,Page views percentage – Total – B2B,Featured Offer (Buy Box) percentage,Featured Offer (Buy Box) percentage – B2B,Units ordered,Units ordered – B2B,Unit Session Percentage,Unit session percentage – B2B,Ordered Product Sales,Ordered product sales – B2B,Total order items,Total order items – B2B
B0DVJ8R115,B0DVHX2D31,Callebaut - W2 White - 28% Callets - 2.5kg (Sold by Parkers Foodservice) (4 Packs),CAL04 - 022 Prime,20,0,0.00%,0.00%,60,0,0.01%,0.00%,90.74%,0.00%,2,0,10.00%,0.00%,£263.99,£0.00,2,0
B0DW4F8V66,B0DW4F8V66,"Lion Hickory BBQ Sauce, 2.27 Litres - (Pack of 2)",LIO05 - 002,18,0,0.00%,0.00%,20,0,0.00%,0.00%,61.11%,0.00%,2,0,11.11%,0.00%,£42.74,£0.00,2,0
B0DW4HL2ZF,B0DW4HL2ZF,Lion Blue Cheese Dressing 2.27ltr - (Pack of 2),DRE04 - 002,16,0,0.00%,0.00%,22,0,0.00%,0.00%,100.00%,0.00%,2,0,12.50%,0.00%,£56.26,£0.00,2,0
B0DW99JZKY,B0DW99JZKY,"Caterers Pride Solid Pack Apples, 2.6kg",FRU01 - 004,11,2,0.00%,0.01%,14,3,0.00%,0.01%,92.86%,100.00%,11,10,100.00%,500.00%,£109.89,£99.90,2,1
B0DYDSDSBM,B0DYDSDSBM,NESCAFÉ Cappuccino Instant Coffee Sachets - 72 x 15.5g,COF15 - 001,"30,973",585,3.56%,2.12%,"41,801",811,3.69%,2.15%,0.00%,0.00%,2,0,0.01%,0.00%,£48.94,£0.00,2,0
B0DZCYQ28K,B0DZCYQ28K,San Pellegrino Italian Sparkling Drinks Zero Sparkling Blood Orange Canned Soft Drink 12 x 330ml | 21kCals per can,CAN18 - 001,"4,286",63,0.49%,0.23%,"5,435",83,0.48%,0.22%,0.04%,4.17%,2,1,0.05%,1.59%,£29.12,£14.56,2,1
B0DZHXTDND,B0DZHXTDND,Clarks Maple Flavoured Syrup 1 L – Sweet Invert Sugar Syrup with Natural Maple Flavour – Vegan-Friendly Bottle (Hain Daniels),SYR05C - 001 Prime,10,0,0.00%,0.00%,12,0,0.00%,0.00%,100.00%,0.00%,3,0,30.00%,0.00%,£29.97,£0.00,2,0
B0F3JV7J2R,B0F3JV7J2R,South Downs Water Still Glass 24 x 330ml,SOUTHD001 - 001,37,3,0.00%,0.01%,48,4,0.00%,0.01%,90.91%,100.00%,2,0,5.41%,0.00%,£51.30,£0.00,2,0
B0F3PSHFG1,B0F3PSHFG1,"Flying Goose Sriracha Vegan Mayo Sauce 730 ml (Pack of 2), Rich Blend, Vegan & Gluten-Free, Generous Size, Convenient Packaging",MAY22 - 004,12,1,0.00%,0.00%,12,1,0.00%,0.00%,100.00%,0.00%,2,0,16.67%,0.00%,£26.68,£0.00,2,0
B0F4KKX4FS,B0F4KKX4FS,Osprio Pudding Rice 3kg - (Pack of 4),OSPRIO020 - 002,9,0,0.00%,0.00%,10,0,0.00%,0.00%,100.00%,0.00%,2,1,22.22%,0.00%,£56.18,£28.09,2,1
B0F6NFCWJC,B0F6NFCWJC,100 x Earl Grey Black Tea Individually Wrapped Tea Sachets Envelopes | Compatible For Twinings By Luxe Bitez,TWIN002 - 010,18,2,0.00%,0.01%,23,2,0.00%,0.01%,61.90%,100.00%,2,1,11.11%,50.00%,£29.32,£14.66,2,1
B0F7F7S1J4,B0F7F7S1J4,"Cadbery Flake 99 Milk Chocolate Bars, Perfect for Ice Creams, Baking and Culinary Use (Box of 144 Bars)",DEC11 - 005,29,0,0.00%,0.00%,34,0,0.00%,0.00%,100.00%,0.00%,2,0,6.90%,0.00%,£69.44,£0.00,2,0
B0F7YW7WGM,B0F7YW7WGM,Nestlé GoFree Rice Pops Gluten-Free Cereal – 4 x 350g | Light & Crispy Breakfast Cereal | Suitable for Gluten-Free Diets,CER38 - 002 Prime,86,1,0.01%,0.00%,110,2,0.01%,0.01%,1.02%,0.00%,2,0,2.33%,0.00%,£35.56,£0.00,2,0
B0F9FK98SQ,B0F9FK98SQ,"Triple Lion Paprika – 550g | Ground Sweet Paprika Powder for Cooking, Seasoning & Garnishing",SPIPAP02 - 003 Prime,3,1,0.00%,0.00%,4,2,0.00%,0.01%,100.00%,0.00%,2,0,66.67%,0.00%,£18.90,£0.00,2,0
B0F9FVDMV3,B0F9FVDMV3,Callebaut Ruby RB2 & Gold Chocolate Callets – 2 x 2.5kg | Couverture Bundle | Fruity & Caramel Flavours,BUNDLE012 002,47,1,0.01%,0.00%,59,1,0.01%,0.00%,92.31%,100.00%,3,2,6.38%,200.00%,£255.83,£162.84,2,1
B0FC2MVV8Y,B0FC2MVV8Y,Rowse Chilli Fusion Honey – 680g | Infused with Birds Eye & Guajillo Chillies | Sweet & Spicy Gourmet Honey,HON07A - 004 Prime,39,4,0.00%,0.01%,43,4,0.00%,0.01%,97.62%,100.00%,2,1,5.13%,25.00%,£20.26,£10.13,2,1
B0FC8BB2NY,B0FC8N42XZ,Brioche Loaf St Pierres Pre Sliced 500g (4x500g),BRE13 - 005 One Day,23,1,0.00%,0.00%,30,1,0.00%,0.00%,19.23%,0.00%,2,0,8.70%,0.00%,£41.36,£0.00,2,0
B0FCMY64LK,B0FCMY64LK,Folkingto - Sparkling PINK LEMONADE (Glass) - 12 x 330ml,FOL20 - 004,117,1,0.01%,0.00%,145,1,0.01%,0.00%,96.43%,0.00%,2,0,1.71%,0.00%,£57.34,£0.00,2,0
B0FGQHKVJM,B0FGQHKVJM,Robert Handy Roll 350‑Sheet Cloth Roll – All‑Purpose Non‑Woven Cleaning Cloth,CLOTHB002 - 001,11,3,0.00%,0.01%,17,7,0.00%,0.02%,93.75%,100.00%,8,8,72.73%,266.67%,£122.96,£122.96,2,2
B0FHVKHZJV,B0FHVKHZJV,"FAKHRI Pure Demerara Unrefined Cane Sugar 3kg – Natural Golden Crystals for Baking, Coffee, Tea & Sweets | Rich Flavor, Wholesome Sweetener",TATEDE001 - 011,13,3,0.00%,0.01%,14,4,0.00%,0.01%,92.86%,100.00%,2,2,15.38%,66.67%,£23.28,£23.28,2,2
B0FJ2V5LBQ,B0FJ2V5LBQ,Green Mammoth Pitted Olives in Brine – Large Pitted Green Olives with Olive Oil & Salt – 2kg Drained Weight Tin,OLI01A - 001,14,0,0.00%,0.00%,17,0,0.00%,0.00%,86.67%,0.00%,2,0,14.29%,0.00%,£40.19,£0.00,2,0
B0FKBNCK49,B0FKBNCK49,Passepartout Italian Champagne Vinegar 1ltr Parkers Foodservice,VIN24A - 001,22,1,0.00%,0.00%,25,1,0.00%,0.00%,92.00%,0.00%,3,0,13.64%,0.00%,£75.93,£0.00,2,0
B0FLDQF79V,B0FLDQF79V,"Fontinella Butter Beans 800g Pack of 6 – Premium Quality, Ready to Use, High Protein Canned Beans",BEA12C - 002,9,0,0.00%,0.00%,11,0,0.00%,0.00%,100.00%,0.00%,5,0,55.56%,0.00%,£67.75,£0.00,2,0
B0FMKP95V9,B0FMKP95V9,"Centaur Roasted Piquillo Peppers – 400g (Pack of 12) – Sweet Whole Peppers for Tapas, Salads & Cooking",VEG20 - 003,8,0,0.00%,0.00%,10,0,0.00%,0.00%,100.00%,0.00%,2,0,25.00%,0.00%,£70.08,£0.00,2,0
B0FQPNW9PV,B0FQPNW9PV,"Nielsen Massey Lemon & Orange Extracts and Orange Blossom & Rose Water Bundle – 4 x 60ml, All-Natural Baking & Dessert Flavoring",Nielsen Massey Bundle - 004,44,0,0.01%,0.00%,55,0,0.00%,0.00%,100.00%,0.00%,2,0,4.55%,0.00%,£39.02,£0.00,2,0
B0FRNCNC84,B0FRNCNC84,"Luscombe English Apple Juice – 24 × 270ml Bottles, No Added Sugar",LUSCOM006A - 001,27,0,0.00%,0.00%,29,0,0.00%,0.00%,96.55%,0.00%,2,0,7.41%,0.00%,£124.74,£0.00,2,0
B0FVY7KDVF,B0FVY7KDVF,Opies Cocktail Cherries Maraschino 400g – Case of 6 | Premium Garnish Cherries,FRU18F - 002,10,0,0.00%,0.00%,12,0,0.00%,0.00%,100.00%,0.00%,2,0,20.00%,0.00%,£77.06,£0.00,2,0
B0FXTLRRS4,B0FXTLRRS4,"Quality Street Chocolate Tin 750g - Limited Edition, Special for Sharing Christmas 2025",CHO93A - 002 One Day,200,2,0.02%,0.01%,237,2,0.02%,0.01%,59.24%,0.00%,3,0,1.50%,0.00%,£51.00,£0.00,2,0
B0FY3TG4YL,B0FY3TG4YL,"The Sussex Crisp Co. Romney Marsh Lamb with Rosemary & Garlic Crisps – 12 × 150 g – Hand-Cooked, Skin-On, Gluten-Free – Premium British Snack",SUSCR009 - 001,14,0,0.00%,0.00%,16,0,0.00%,0.00%,100.00%,0.00%,2,0,14.29%,0.00%,£77.92,£0.00,2,0
B0FY3Y2T2Z,B0FY3Y2T2Z,"The Sussex Crisp Co. Yellowcoate Cider Vinegar & Sea Salt Crisps – 24 x 40g – Hand Cooked, Gluten-Free, British Snack",SUSCR002 - 001,6,0,0.00%,0.00%,9,0,0.00%,0.00%,100.00%,0.00%,3,0,50.00%,0.00%,£90.75,£0.00,2,0
B0FY3Z12GN,B0FY3Z12GN,"The Sussex Crisp Co. Rib of Sussex Beef with Horseradish Crisps – 24 x 40g – Hand Cooked, Gluten-Free, British Snack",SUSCR005 - 001,47,0,0.01%,0.00%,63,0,0.01%,0.00%,98.28%,0.00%,2,0,4.26%,0.00%,£60.52,£0.00,2,0
B0G35JQVKV,B0G35JQVKV,Solid Pack Apples 2.6kg – Canned Apples for Baking & Catering (Pack of 6) - Random Brand,FRU01 - 005,36,2,0.00%,0.01%,59,3,0.01%,0.01%,91.07%,100.00%,2,0,5.56%,0.00%,£83.98,£0.00,2,0
B0G4S24GPV,B0G4S24GPV,"Laumont Whole Summer Truffle (25 g) – Preserved Tuber Aestivum for Pasta, Risotto, Eggs & Gourmet Recipes",LAUMO014 - 001 Prime,18,0,0.00%,0.00%,20,0,0.00%,0.00%,100.00%,0.00%,4,0,22.22%,0.00%,£47.96,£0.00,2,0
B0G4XFSJTD,B0G4XFSJTD, ,CHO96A - 002,17,0,0.00%,0.00%,20,0,0.00%,0.00%,100.00%,0.00%,2,0,11.76%,0.00%,£24.84,£0.00,2,0
B0G537G3MD,B0G537G3MD,"Callebaut Marbled Chocolate X‑Large Pencils – Box of 115 - 900g – Dark & White Chocolate Decorative Pencils for Cakes, Desserts, Pastries & Ice‑Cream",CALPEN004 - 001 one,86,5,0.01%,0.02%,103,5,0.01%,0.01%,78.35%,60.00%,3,2,3.49%,40.00%,£129.97,£89.98,2,1
B0GGV7BJS1,B0GGV4XHBB,After Eight Dark Mint Chocolate Box 300g chocolate confectionery filled with peppermint-flavoured fondant by SSN Spark Systems Network (4x Box),AFT01 - 009,43,4,0.00%,0.01%,48,4,0.00%,0.01%,12.20%,100.00%,2,0,4.65%,0.00%,£49.00,£0.00,2,0
B0GJ6LDKYT,B0GJ6LDKYT,"Riverdene Apricot Halves in Light Syrup 2.5kg Tin – Drained 1.5kg, Vegan & Vegetarian Friendly",FRU05A - 001,16,0,0.00%,0.00%,17,0,0.00%,0.00%,88.24%,0.00%,6,0,37.50%,0.00%,£65.94,£0.00,2,0
B0GK9YGZBN,B0GK9YGZBN,Caterers Pride Mandarin Segments in Light Syrup 840 g – (Drained 480g) Sweet & Juicy Mandarin Oranges for Desserts and Salads,FRU09D - 001,28,0,0.00%,0.00%,30,0,0.00%,0.00%,93.33%,0.00%,3,0,10.71%,0.00%,£22.17,£0.00,2,0
B0GMWZWC6M,B0GMWZWC6M,Callebaut Chocolate Bundle – 2 x W2 White & 2 x 823 Milk Callets 400g (1.6kg Total),Callebaut Bundle - 006,12,0,0.00%,0.00%,18,0,0.00%,0.00%,93.75%,0.00%,2,0,16.67%,0.00%,£64.38,£0.00,2,0
B0GQVGQ9Q2,B0GQVGQ9Q2,"French's Classic Yellow Mustard, Deep & Tangy Flavour, Versatile Condiment, Bulk Container, Food Service Size, 3.37L",CON32C - 002,22,4,0.00%,0.01%,35,10,0.00%,0.03%,30.30%,20.00%,2,0,9.09%,0.00%,£42.18,£0.00,2,0
B000BMNOAA,B000BMNOAA,"KARO Light Corn Syrup - Vanilla Flavoured - Gluten Free - High Fructose Corn Syrup Free - Ideal for Baking, 473 millimetre (Pack of 1)",SYR99 - 001,"2,210",47,0.25%,0.17%,"2,845",56,0.25%,0.15%,0.00%,0.00%,1,0,0.05%,0.00%,£10.38,£0.00,1,0
B000FRVOD0,B000FRVOD0,Nielsen-massey Pure Lemon Extract 60 ml,ESS17 - 001,51,2,0.01%,0.01%,62,2,0.01%,0.01%,1.75%,0.00%,1,0,1.96%,0.00%,£8.96,£0.00,1,0
B0CQ7MV5CF,B000I6PJ0C,Cadbury Instant Hot Chocolate 2 kg (Pack of 1),HOT07 - 001,"3,249",386,0.37%,1.40%,"4,930",563,0.44%,1.49%,0.00%,0.00%,1,0,0.03%,0.00%,£29.38,£0.00,1,0
B000LG0SL4,B000LG0SL4,NIELSEN MASSEY - COFFEE EXTRACT - 60ML,ESS12 - 008,58,3,0.01%,0.01%,77,3,0.01%,0.01%,0.00%,0.00%,1,1,1.72%,33.33%,£8.45,£8.45,1,1
B000NLV0Z0,B000NLV0Z0,Aluminium Catering Foil 450 mm x 75 m (Pack of 1),CATER002 - 002,61,4,0.01%,0.01%,74,4,0.01%,0.01%,8.70%,0.00%,1,0,1.64%,0.00%,£14.16,£0.00,1,0
B0C7XH6WYN,B001ATJ71S,Bulldog Tonkatsu Sauce 500 ml (Pack of 2),ORI85 - 002,"1,118",15,0.13%,0.05%,"1,256",15,0.11%,0.04%,14.90%,40.00%,1,0,0.09%,0.00%,£29.51,£0.00,1,0
B001D49JHM,B001D49JHM,"Opies Pickled Walnuts, 390g",PIC06,76,3,0.01%,0.01%,104,4,0.01%,0.01%,0.00%,0.00%,1,0,1.32%,0.00%,£8.22,£0.00,1,0
B0BW39RBFN,B001QJCRUK,"FAIRY PX03351 Original Hand Dish Washing Liquid, 5 L",CLE01B - 008,"2,888",132,0.33%,0.48%,"3,836",178,0.34%,0.47%,0.00%,0.00%,1,0,0.03%,0.00%,£23.74,£0.00,1,0
B001UOW6I4,B001UOW6I4,Valrhona Cocoa Powder - 3 kg,VALRHO003 - 002 Prime,229,3,0.03%,0.01%,323,3,0.03%,0.01%,8.28%,0.00%,1,0,0.44%,0.00%,£106.80,£0.00,1,0
B002E2LO8E,B002E2LO8E,"Yutaka Mirin, 150ml",ORI26B - 002,814,10,0.09%,0.04%,963,14,0.09%,0.04%,1.33%,0.00%,1,0,0.12%,0.00%,£6.29,£0.00,1,0
B002IFN7J6,B002IFN7J6,"Taylors of Harrogate English Breakfast Tea, 100 Tea Bags (Pack of 1, Total 100 Teabags)",TAYLOR040 - 001 Prime,"1,483",57,0.17%,0.21%,"1,897",76,0.17%,0.20%,0.06%,0.00%,1,0,0.07%,0.00%,£14.43,£0.00,1,0
B0CH7Y2C51,B002YO1IEM,"Twinings Pure Green Tea Bags, 12 Boxes of 20 Individually Wrapped Envelope Tea Bags, 240 in total.",TWIN004 - 001,61,24,0.01%,0.09%,88,36,0.01%,0.10%,2.47%,2.94%,1,1,1.64%,4.17%,£7.93,£7.93,1,1
B0CH7Y2C51,B002YO1IEM,"Twinings Pure Green Tea Bags, 12 Boxes of 20 Individually Wrapped Envelope Tea Bags, 240 in total.",TWIN004 - 004,61,24,0.01%,0.09%,88,36,0.01%,0.10%,2.47%,2.94%,1,0,1.64%,0.00%,£7.93,£0.00,1,0
B003P4Z6W0,B003P4Z6W0,"Gonzalez Byass Tio Pepe Fino Sherry Wine, 75cl",LIQ33AA - 003,14,1,0.00%,0.00%,15,1,0.00%,0.00%,0.00%,0.00%,1,0,7.14%,0.00%,£22.49,£0.00,1,0
B003XNHP40,B003XNHP40,"Doves Farm Gluten Free White Bread Flour, 1kg",FLO19B - 002,343,5,0.04%,0.02%,444,7,0.04%,0.02%,0.00%,0.00%,1,0,0.29%,0.00%,£7.46,£0.00,1,0
B003ZG7EZU,B003ZG7EZU,"BONIO Original Dog Biscuits, 1.2kg",DOGBI001 - 008,7,0,0.00%,0.00%,8,0,0.00%,0.00%,0.00%,0.00%,1,0,14.29%,0.00%,£18.44,£0.00,1,0
B08Y17MLFY,B00465G0F4,Thai Taste Red Curry Paste in Tub 400 g (Pack of 3),THAITA013 - 003 Prime,60,0,0.01%,0.00%,79,0,0.01%,0.00%,18.92%,0.00%,2,0,3.33%,0.00%,£31.74,£0.00,1,0
B0F99V25BG,B0048F3ELU,Tilda Easy Cook Long Grain Rice 5 kg,TILDA001 - 001 Prime,27,0,0.00%,0.00%,34,0,0.00%,0.00%,6.67%,0.00%,1,0,3.70%,0.00%,£19.90,£0.00,1,0
B0F99V25BG,B0048F3ELU,Tilda Easy Cook Long Grain Rice 5 kg,RIC16A - 001,27,0,0.00%,0.00%,34,0,0.00%,0.00%,6.67%,0.00%,1,0,3.70%,0.00%,£18.97,£0.00,1,0
B0CH1LNQ4Y,B0049DH8JA,"MONIN Premium Glasco Lemon Syrup 700ml for Cocktails and Mocktails. Vegan-Friendly, 100 Percent Natural Flavours and Colourings",MONINS31 - 001,450,15,0.05%,0.05%,579,21,0.05%,0.06%,4.28%,0.00%,1,0,0.22%,0.00%,£11.68,£0.00,1,0
B0CH1LNQ4Y,B0049DMHEG,"MONIN Premium Cherry Syrup 700 ml for Cocktails and Mocktails. Vegan-Friendly, Allergen-Free, 100% Natural Flavours and Colourings",MONINS28 - 005,"3,977",69,0.46%,0.25%,"5,062",95,0.45%,0.25%,0.00%,0.00%,1,0,0.03%,0.00%,£14.60,£0.00,1,0
B004L03642,B004L03642,Cantucci mandorla nonna a.gr.8x125 (1000047100),SWE09 - 001 Prime,33,2,0.00%,0.01%,37,2,0.00%,0.01%,89.19%,50.00%,1,0,3.03%,0.00%,£32.94,£0.00,1,0
B0F9ZSK739,B004L5BQCQ,"Lee Kum Kee Hoisin Sauce, Vegan, 2.56 kg (Pack of 1)",ORI04C - 001,"2,517",49,0.29%,0.18%,"3,209",64,0.28%,0.17%,0.07%,0.00%,1,1,0.04%,2.04%,£16.27,£16.27,1,1
B004TEW740,B004TEW740,Bottlegreenginger & Lemongrass Cordial 500ml,COR51 - 002 Prime,636,9,0.07%,0.03%,794,11,0.07%,0.03%,0.00%,0.00%,1,0,0.16%,0.00%,£10.75,£0.00,1,0
B004TEW740,B004TEW740,Bottlegreenginger & Lemongrass Cordial 500ml,COR51 - 002,636,9,0.07%,0.03%,794,11,0.07%,0.03%,0.00%,0.00%,1,0,0.16%,0.00%,£10.08,£0.00,1,0
B0D6VZ1GN5,B004TEZGF2,"Eager Apple Juice 100% Pressed, Refreshing Fruit Drink, NFC Not From Concentrate, 1 Litre (Pack of 8)",EAGERA001 - 007 Prime,"1,644",96,0.19%,0.35%,"2,122",138,0.19%,0.37%,0.36%,6.60%,3,3,0.18%,3.13%,£89.70,£89.70,1,1
B0D6W3QM9G,B004TEZJPE,"Eager Cloudy Pineapple Juice 100% Pressed, Refreshing Fruit Drink, NFC Not From Concentrate, 1 Litre (Pack of 8)",EAGERP001 - 001,"1,954",68,0.22%,0.25%,"2,494",97,0.22%,0.26%,0.00%,0.00%,1,0,0.05%,0.00%,£36.51,£0.00,1,0
B004UUICCO,B004UUICCO,"Farchioni Il Casolare Extra Virgin Olive Oil, 1L",OIL01Z - 007,15,0,0.00%,0.00%,17,0,0.00%,0.00%,0.00%,0.00%,1,0,6.67%,0.00%,£23.12,£0.00,1,0
B004ZELKQU,B004ZELKQU,Valrhona Caramelia 36 Percent Chocolate Beans Bag 3 Kg,VALRHO016,11,0,0.00%,0.00%,11,0,0.00%,0.00%,9.09%,0.00%,1,0,9.09%,0.00%,£122.38,£0.00,1,0
B0051C19BQ,B0051C19BQ,"Bottle Green Elderflower Cordial, 500ml",COR50 - 006 Prime,"1,337",29,0.15%,0.11%,"1,668",36,0.15%,0.10%,0.00%,0.00%,1,0,0.07%,0.00%,£9.75,£0.00,1,0
B0053OD50A,B0053OD50A,"Maille Wholegrain Mustard since 1747 for pork, beef, and salad dressings 210 g",retail025,302,2,0.03%,0.01%,343,2,0.03%,0.01%,0.00%,0.00%,1,0,0.33%,0.00%,£7.48,£0.00,1,0
B005C5HZKQ,B005C5HZKQ,Crusha Milkshake Flavouring 1L Bottle (Raspberry (NOT SUGAR FREE),CRUSHA004 - 002 Prime,427,10,0.05%,0.04%,566,13,0.05%,0.03%,0.00%,0.00%,1,0,0.23%,0.00%,£10.60,£0.00,1,0
B0GBZHTPG9,B005KR30HI,"Belvoir Farm Sparkling Elderflower Presse - Hand Picked Elderflowers, Traditional Family Recipe, 100% Natural Ingredients, No Artificial Flavourings or Preservatives, Vegan 12 x 275ml Bottles",BEL02A - 001,236,8,0.03%,0.03%,282,11,0.02%,0.03%,0.90%,0.00%,1,0,0.42%,0.00%,£26.28,£0.00,1,0
B0FM4HNCPW,B005NN9TCY,"Bisto The Original Gravy Powder Just Add to Roasting Juices, 3 kg Tub (Pack of 1) - Packaging may vary",GRA04 - 001 Prime,"6,363",59,0.73%,0.21%,"8,384",80,0.74%,0.21%,0.14%,0.00%,1,0,0.02%,0.00%,£29.13,£0.00,1,0
B005R05XAA,B005R05XAA,Weetabix Original Pack of 96 x 1 Biscuit (18g) – 100 percent Wholegrain & High Fibre – Source of Iron & Vitamin B1 – UK’s No.1 Breakfast Cereal,CER21A - 001,"1,980",68,0.23%,0.25%,"2,418",84,0.21%,0.22%,0.00%,0.00%,1,1,0.05%,1.47%,£28.40,£28.40,1,1
B0G3P1L4X1,B005TFYGGA,Folkingtons Cloudy Apple Juice - 12 x 250ml Bottles,FOL01 - 001,416,57,0.05%,0.21%,564,85,0.05%,0.23%,0.80%,1.41%,2,2,0.48%,3.51%,£52.00,£52.00,1,1
B0069KRB6Q,B0069KRB6Q,Fermipan Dried Yeast 500 g (Pack of 4),BAK01 - 012 Prime,216,4,0.02%,0.01%,302,6,0.03%,0.02%,0.38%,0.00%,1,0,0.46%,0.00%,£19.44,£0.00,1,0
B006GQVTZM,B006GQVTZM,Monin coconut syrup 0.7 L,MONINS36 - 001,3,0,0.00%,0.00%,5,0,0.00%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,£13.99,£0.00,1,0
B0076UJ8BY,B0076UJ8BY,Callebaut Dark Chocolate Couverture 5 kg,CAL05,16,0,0.00%,0.00%,17,0,0.00%,0.00%,0.00%,0.00%,1,0,6.25%,0.00%,£92.64,£0.00,1,0
B0083U0400,B0083U0400,Premium Grade Wakame 500g,ORI51C uk shipping,"1,146",17,0.13%,0.06%,"1,449",19,0.13%,0.05%,4.03%,0.00%,1,0,0.09%,0.00%,£13.50,£0.00,1,0
B008FRMQG6,B008FRMQG6,THREE PACKS of Meridian Org Blackstrap Molasses 350g,BAK22 - 003,100,3,0.01%,0.01%,125,3,0.01%,0.01%,0.89%,0.00%,2,0,2.00%,0.00%,£26.26,£0.00,1,0
B009HSJBQU,B009HSJBQU,Porcini Dried Mushrooms 500g,MUS02,43,0,0.00%,0.00%,59,0,0.01%,0.00%,86.79%,0.00%,1,0,2.33%,0.00%,£45.11,£0.00,1,0
B0GT5MBBYZ,B00A47Y3OI,"Malay Taste Kicap Manis, 15 ml",ORI81 - 002,104,3,0.01%,0.01%,153,4,0.01%,0.01%,0.68%,0.00%,1,0,0.96%,0.00%,£6.68,£0.00,1,0
B00A49C04Q,B00A49C04Q,Pack of 3 Monin Hazelnut Syrup Bottles (3 x 700 ml),MONINS03 - 004,17,0,0.00%,0.00%,21,0,0.00%,0.00%,47.37%,0.00%,1,0,5.88%,0.00%,£32.22,£0.00,1,0
B00A49CMJ4,B00A49CMJ4,Monin Cinnamon (3 x 0.7 l),MONINS14 - 005,18,0,0.00%,0.00%,21,0,0.00%,0.00%,55.00%,0.00%,1,0,5.56%,0.00%,£32.22,£0.00,1,0
B00A7VZ3A4,B00A7VZ3A4,"Opies Black Cherries in Kirsch, 460 g",OPIES009 - 001,48,0,0.01%,0.00%,60,0,0.01%,0.00%,0.00%,0.00%,1,0,2.08%,0.00%,£17.49,£0.00,1,0
B00AJSE60I,B00AJSE60I,Nielsen-massey Rose Water 60ml,ESS20 - 003,15,1,0.00%,0.00%,16,1,0.00%,0.00%,0.00%,0.00%,1,0,6.67%,0.00%,£8.95,£0.00,1,0
B00AWIFIDO,B00AWIFIDO,Wrapmaster Aluminum foil 3000,WRA03 - 006,171,13,0.02%,0.05%,238,21,0.02%,0.06%,2.73%,6.25%,1,0,0.58%,0.00%,£37.75,£0.00,1,0
B00AYY4TAE,B00AYY4TAE,G/Swan Water Chestnut Whole - 227G,ORI13D - 001 Prime,20,1,0.00%,0.00%,24,2,0.00%,0.01%,90.48%,0.00%,1,0,5.00%,0.00%,£6.15,£0.00,1,0
B0B9FTCDNY,B00AZIZQ6A,Sarson’s Malt Vinegar 300ml x 12 | Traditional British Malt Vinegar | Classic Chip Shop Vinegar | Catering & Retail Multipack,VIN02 - 003,13,1,0.00%,0.00%,16,1,0.00%,0.00%,92.86%,0.00%,1,1,7.69%,100.00%,£21.83,£21.83,1,1
B00B80FFOM,B00B80FFOM,"Kuhne Sauerkraut, 810g",PIC09A,399,13,0.05%,0.05%,502,15,0.04%,0.04%,0.65%,0.00%,1,0,0.25%,0.00%,£7.61,£0.00,1,0
B00BOO74EQ,B00BOO74EQ,CaterWrap Catering Quality Baking Parchment 300mm x 50m,CATER003 - 001 Prime,431,20,0.05%,0.07%,536,26,0.05%,0.07%,42.45%,21.05%,1,0,0.23%,0.00%,£11.99,£0.00,1,0
B00C2P746O,B00C2P746O,"Chef William Bicarbonate of Soda, 1kg",BAK05C - 003,63,1,0.01%,0.00%,79,1,0.01%,0.00%,2.67%,0.00%,1,0,1.59%,0.00%,£7.16,£0.00,1,0
B07Y295BN8,B00C2U5EW0,"Securit Original Chalk Marker Pen Blister Pack, 1-2mm Nib Pack of 4 - White, Liquid Chalk Pens, Whiteboard Markers, Chalk Pens for Blackboard, White Erasable Pens",CHALK01 - 001,139,19,0.02%,0.07%,181,25,0.02%,0.07%,4.29%,10.53%,1,1,0.72%,5.26%,£17.52,£17.52,1,1
B093CPH8Q9,B00CBJX6MW,Folkington's Cranberry Fruit Juice 250 ml (Pack of 12),FOL03 - 001,509,12,0.06%,0.04%,644,15,0.06%,0.04%,2.50%,10.00%,1,0,0.20%,0.00%,£26.00,£0.00,1,0
B0CH1LNQ4Y,B00CBX7H8M,"MONIN Premium Maple Spice Syrup 700ml for Coffee and Cocktails. Vegan-Friendly, Allergen-Free, 100% Natural Flavours and Colourings",MONINS17 - 007 Prime,"1,393",23,0.16%,0.08%,"1,585",25,0.14%,0.07%,0.13%,0.00%,1,0,0.07%,0.00%,£15.35,£0.00,1,0
B00CCG7KNK,B00CCG7KNK,Callebaut White Chocolate Mousse Powder 800 g (Pack of 2),DES04 - 001,13,0,0.00%,0.00%,15,0,0.00%,0.00%,93.33%,0.00%,1,0,7.69%,0.00%,£30.76,£0.00,1,0
B00CYNMMRK,B00CYNMMRK,Macphie Creme Anglaise 1 Litre,MACPHI007 - 003 Prime,22,3,0.00%,0.01%,25,3,0.00%,0.01%,95.83%,100.00%,1,0,4.55%,0.00%,£11.33,£0.00,1,0
B00CYNN8XC,B00CYNN8XC,McDougalls Thickening Granules 1X1.5KG,GRA07 - 004,6,0,0.00%,0.00%,8,0,0.00%,0.00%,87.50%,0.00%,2,0,33.33%,0.00%,£50.18,£0.00,1,0
