(Parent) ASIN,(Child) ASIN,Title,SKU,Sessions – Mobile app,Sessions – Mobile APP – B2B,Sessions – Browser,Sessions – Browser – B2B,Sessions – Total,Sessions – Total – B2B,Session percentage – Mobile App,Session percentage – Mobile APP – B2B,Session percentage – Browser,Session percentage – Browser – B2B,Session percentage – Total,Session percentage – Total – B2B,Page views – Mobile app,Page views – Mobile APP – B2B,Page views – Browser,Page views – Browser – B2B,Page views – Total,Page views – Total – B2B,Page views percentage – Mobile App,Page views percentage – Mobile app – B2B,Page views percentage – Browser,Page views percentage – Browser – B2B,Page views percentage – Total,Page views percentage – Total – B2B,Featured Offer (Buy Box) percentage,Featured Offer (Buy Box) percentage – B2B,Units ordered,Units ordered – B2B,Unit Session Percentage,Unit session percentage – B2B,Ordered Product Sales,Ordered product sales – B2B,Total order items,Total order items – B2B
B0CLM75717,B0CLM7WTTB,"Buchanan Dried Fruits (Raisins 3kg, Pack of 1)",DRIRAI001 - 003 Prime,0,0,3,0,3,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,3,0,3,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,£17.44,£0.00,1,0
B0CLM75717,B0CLM82JMF,"Buchanan Dried Fruits (Currants 3kg, Pack of 4)",DRICUR001 - 003 Prime,0,0,1,1,1,1,0.00%,0.00%,0.00%,0.02%,0.00%,0.01%,0,0,2,2,2,2,0.00%,0.00%,0.00%,0.02%,0.00%,0.02%,100.00%,100.00%,6,6,600.00%,600.00%,£403.80,£403.80,1,1
B0CLM75717,B0CLM8CDTX,"Buchanan Dried Fruits (Mixed Fruit 3kg, Pack of 1)",DRIMIX001 - 003 Prime,0,0,1,0,1,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,1,0,1,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,£17.82,£0.00,1,0
B0CLM75717,B0CLM94PFQ,"Buchanan Dried Fruits (Whole Pitted Dates 3kg, Pack of 4)",DRIDAT001 - 003 Prime,0,0,1,0,1,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,1,0,1,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,0,100.00%,0.00%,£37.35,£0.00,1,0
B0CM9TH2JL,B0CM9TH2JL,Triple Lion Mild Curry Powder 500gm,SPICUR01A - 002 Prime,5,0,4,0,9,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5,0,5,0,10,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,11.11%,0.00%,£8.40,£0.00,1,0
B0CM9YYM7J,B0CM9YYM7J,Bulky Soft White 2ply Napkins 2000 x 33cm x 33cm / 4 fold (32980),NAPKIN101 - 001,13,0,27,8,40,8,0.01%,0.00%,0.03%,0.13%,0.02%,0.10%,14,0,40,8,54,8,0.01%,0.00%,0.04%,0.09%,0.02%,0.08%,86.00%,14.29%,1,0,2.50%,0.00%,£28.51,£0.00,1,0
B0CN3KXCV1,B0CN3KXCV1,"Fresher's Juice Drinks 5ltr (No Added Sugar Orange, Pack of 2)",COR34A - 005,4,0,6,1,10,1,0.00%,0.00%,0.01%,0.02%,0.01%,0.01%,5,0,6,1,11,1,0.00%,0.00%,0.01%,0.01%,0.00%,0.01%,100.00%,100.00%,2,2,20.00%,200.00%,£36.06,£36.06,1,1
B0CN3M46GS,B0CN3M46GS,"Fresher's Juice Drinks 5ltr (No Added Sugar Blackcurrant, Pack of 2)",COR21A - 003,4,0,3,1,7,1,0.00%,0.00%,0.00%,0.02%,0.00%,0.01%,4,0,3,1,7,1,0.00%,0.00%,0.00%,0.01%,0.00%,0.01%,100.00%,100.00%,1,0,14.29%,0.00%,£19.55,£0.00,1,0
B0CN3MTPRG,B0CN3MTPRG,"Fresher's Juice Drinks 5ltr (Lime, Pack of 2)",COR20A - 004,2,0,6,0,8,0,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,2,0,6,0,8,0,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,12.50%,0.00%,£18.28,£0.00,1,0
B0CND949FX,B0CND949FX,Heygates Fine Lady Plain Flour 1.5kg (Pack of 6),FLO01A - 002 Prime,2,0,2,1,4,1,0.00%,0.00%,0.00%,0.02%,0.00%,0.01%,2,0,2,1,4,1,0.00%,0.00%,0.00%,0.01%,0.00%,0.01%,100.00%,100.00%,1,1,25.00%,100.00%,£13.24,£13.24,1,1
B0CNXXTG6G,B0CNXXTG6G,Centaur Greenwheat Freekeh 1kg,CER08 - 001,1,0,6,0,7,0,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,1,0,7,0,8,0,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,14.29%,0.00%,£11.77,£0.00,1,0
B0CPJRP1FJ,B0CPJRP1FJ,QP Japanese Mayonnaise Condiment Sauce 450g (Pack of 2),MAY25A - 004,70,0,61,1,131,1,0.07%,0.00%,0.07%,0.02%,0.07%,0.01%,89,0,81,2,170,2,0.06%,0.00%,0.08%,0.02%,0.07%,0.02%,76.25%,100.00%,1,0,0.76%,0.00%,£15.03,£0.00,1,0
B0CPM2ZPWS,B0CPM2ZPWS,Northampton Pride Self Raising Flour 16kg,FLO04B - 008 Prime,2,0,1,0,3,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2,0,1,0,3,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,£21.79,£0.00,1,0
B0CPM3DWLH,B0CPM3DWLH,Shipton Mill Dark Rye Flour 25kg,FLO40 - 002,1,0,2,0,3,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,0,2,0,3,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,33.33%,0.00%,1,0,33.33%,0.00%,£33.16,£0.00,1,0
B0CPQ3HHF8,B0CPQ3HHF8,"Brown Bag Oak Smoked Chilli Crisps and Tiger Prawn, Chilli & Lime Crisps (2 Boxes)",Crisps Bundle - 005 Prime,19,0,17,0,36,0,0.02%,0.00%,0.02%,0.00%,0.02%,0.00%,24,0,23,0,47,0,0.02%,0.00%,0.02%,0.00%,0.02%,0.00%,90.70%,0.00%,1,0,2.78%,0.00%,£33.10,£0.00,1,0
B0CPQ4SSRM,B0CPQ4SSRM,Brown Bag Oak Smoked Chilli Crisps and Sea Salt & Malt Vinegar Crisps (2 boxes),Crisps Bundle - 003 Prime,2,0,2,1,4,1,0.00%,0.00%,0.00%,0.02%,0.00%,0.01%,5,0,3,1,8,1,0.00%,0.00%,0.00%,0.01%,0.00%,0.01%,100.00%,100.00%,1,0,25.00%,0.00%,£33.10,£0.00,1,0
B0CQCZ41P6,B0CQCZ41P6,Caterers Pride Brown Sauce 4.3kg,CON11 - 001,1,0,1,0,2,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,0,1,0,2,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,£13.42,£0.00,1,0
B0CRRW87QJ,B0CRRW87QJ,Lefktro Balsamic Vinegar 5ltr (Pack of 3),VIN07A - 002,1,0,2,1,3,1,0.00%,0.00%,0.00%,0.02%,0.00%,0.01%,2,0,2,1,4,1,0.00%,0.00%,0.00%,0.01%,0.00%,0.01%,100.00%,100.00%,1,0,33.33%,0.00%,£42.16,£0.00,1,0
B0CRVQWMFL,B0CRVQWMFL,"Lefktro Vinegar Bundle (Cider, Balsamic, White and Red Wine 4 x 5l)",Lefktro Vinegar Bundle 002,3,0,2,0,5,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4,0,2,0,6,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,£34.87,£0.00,1,0
B0CSKQWCCX,B0CSKQWCCX,Parkers Yutaka Wasabi Peas 2kg (Pack of 2),BAR04A - 002 Prime,0,0,11,1,11,1,0.00%,0.00%,0.01%,0.02%,0.01%,0.01%,0,0,14,1,14,1,0.00%,0.00%,0.01%,0.01%,0.01%,0.01%,100.00%,100.00%,1,0,9.09%,0.00%,£34.60,£0.00,1,0
B0CT3TS3VN,B0CT3TS3VN,"Twinings Cranberry & Raspberry Fruit Infusion Tea Bags, 12 boxes of 20 individually wrapped enveloped tea bags, 240 total.",TWIN005 - 003,15,0,25,5,40,5,0.01%,0.00%,0.03%,0.08%,0.02%,0.06%,18,0,32,6,50,6,0.01%,0.00%,0.03%,0.07%,0.02%,0.06%,2.08%,16.67%,1,0,2.50%,0.00%,£28.98,£0.00,1,0
B0CT63GZLS,B0CT63GZLS,Centaur Dijon Mustard 1kg (Pack of 2),MUSTAR03 - 002 Prime,0,0,2,0,2,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,2,0,2,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,£24.19,£0.00,1,0
B0CT921NFH,B0CT921NFH,Smoked Maldon Sea Salt 500gm (Pack of 6),SAL04A - 003 Prime,0,0,2,0,2,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,2,0,2,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,2,0,100.00%,0.00%,£141.98,£0.00,1,0
B0CTMYG2H5,B0CTMYG2H5,Lemon Wrap & Ties 1 x 100,NON90 - 001 Prime,4,0,4,1,8,1,0.00%,0.00%,0.00%,0.02%,0.00%,0.01%,9,0,4,1,13,1,0.01%,0.00%,0.00%,0.01%,0.01%,0.01%,100.00%,100.00%,1,0,12.50%,0.00%,£32.27,£0.00,1,0
B0CTQQ8H29,B0CTQQ8H29,Nielsen Massey Vanilla Bean Paste 60ml (Pack of 6),VAN50A - 005 Prime,9,1,8,0,17,1,0.01%,0.07%,0.01%,0.00%,0.01%,0.01%,9,1,11,0,20,1,0.01%,0.05%,0.01%,0.00%,0.01%,0.01%,85.00%,100.00%,1,1,5.88%,100.00%,£65.21,£65.21,1,1
B0CTQQZLW5,B0CTQQZLW5,Nielsen Massey Vanilla Bean Paste 60ml (Pack of 2),VAN50A - 004,74,0,67,3,141,3,0.07%,0.00%,0.08%,0.05%,0.07%,0.04%,95,0,76,3,171,3,0.07%,0.00%,0.07%,0.03%,0.07%,0.03%,94.27%,100.00%,1,0,0.71%,0.00%,£24.15,£0.00,1,0
B0CTQS9J5B,B0CTQS9J5B,Dried Fermipan Yeast 500gm (Pack of 4),BAK01 - 003 Prime,5,0,7,0,12,0,0.00%,0.00%,0.01%,0.00%,0.01%,0.00%,6,0,8,0,14,0,0.00%,0.00%,0.01%,0.00%,0.01%,0.00%,100.00%,0.00%,1,0,8.33%,0.00%,£18.23,£0.00,1,0
B0CTQT2T5H,B0CTQT2T5H,Triple Lion Dried Butter Beans 3kg (Pack of 2),PUL01 - 004 Prime,1,0,0,0,1,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,0,0,0,1,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,£28.90,£0.00,1,0
B0CTQTVH4V,B0CTQTVH4V,Dried Fermipan Yeast 500gm (Pack of 12),BAK01 - 006 Prime,1,0,1,0,2,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2,0,1,0,3,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,£45.61,£0.00,1,0
B0CV15JC8M,B0CV15JC8M,Carte Dor Creme Brulee Mix 1.25kg (Pack of 2),DES15 - 002 Prime,5,0,10,0,15,0,0.00%,0.00%,0.01%,0.00%,0.01%,0.00%,7,0,11,0,18,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,94.12%,0.00%,1,0,6.67%,0.00%,£36.66,£0.00,1,0
B0CV19WHFW,B0CV19WHFW,Meadowchurn - UHT SEMI SKIMMED Milk Portions - 150 x 13.5ml (BBE 11/08/2025),UHT01BB - 002 Prime,0,0,1,0,1,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,1,0,1,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,£12.04,£0.00,1,0
B0CV7S43BR,B0CV7QDSKY,Alpro Coconut Milk For Professionals 1ltr,ALP10 - 007 not prime,2,0,6,1,8,1,0.00%,0.00%,0.01%,0.02%,0.00%,0.01%,2,0,6,1,8,1,0.00%,0.00%,0.01%,0.01%,0.00%,0.01%,87.50%,100.00%,1,1,12.50%,100.00%,£37.75,£37.75,1,1
B0CV7S43BR,B0CV7QDSKY,Alpro Coconut Milk For Professionals 1ltr,ALP10 - 007 Prime,2,0,6,1,8,1,0.00%,0.00%,0.01%,0.02%,0.00%,0.01%,2,0,6,1,8,1,0.00%,0.00%,0.01%,0.01%,0.00%,0.01%,87.50%,100.00%,1,0,12.50%,0.00%,£37.97,£0.00,1,0
B0CV81KTC2,B0CV81KTC2,Paxo Sage & Onion Stuffing Mix 2.5kg (Pack of 4),STU01 - 006 Prime,1,0,1,0,2,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,0,1,0,2,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,1,50.00%,0.00%,£103.06,£103.06,1,1
B0CVH9YJYR,B0CVH9YJYR,Biona Sliced Rye Bread 500gm (Pack of 2),BRE12A - 003 Prime,1,0,1,0,2,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2,0,1,0,3,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,0,50.00%,0.00%,£10.16,£0.00,1,0
B0CVHD28LC,B0CVHD28LC,Biona Seitan Marinated In Ginger & Tamari 350gm (Pack of 2),ORI90 - 002 Prime,1,0,5,0,6,0,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,1,0,5,0,6,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,16.67%,0.00%,£14.79,£0.00,1,0
B0CVLD4NZN,B0CVLD4NZN,"World Food Shop Perello Gordal Pitted Picante Olives - Gourmet Spanish Snack, Spicy & Succulent - 2kg Bulk Pack for Entertaining and Culinary Delights",OLI08 - 001,4,0,7,2,11,2,0.00%,0.00%,0.01%,0.03%,0.01%,0.03%,4,0,8,2,12,2,0.00%,0.00%,0.01%,0.02%,0.00%,0.02%,91.67%,100.00%,2,2,18.18%,100.00%,£93.54,£93.54,1,1
B0CVNBBHHG,B0CVMWVVX7,"Colavita Olive Oil (1, Colavita 100% Greek Extra Virgin Olive Oil)",COLAVI004 - 001 Prime,9,0,16,0,25,0,0.01%,0.00%,0.02%,0.00%,0.01%,0.00%,13,0,18,0,31,0,0.01%,0.00%,0.02%,0.00%,0.01%,0.00%,96.15%,0.00%,1,0,4.00%,0.00%,£13.41,£0.00,1,0
B0CVNK92QV,B0CVNK92QV,Caterers Pride Tomato Ketchup and Brown Sauce Bundle (2 x 4.3kg),Bundle - 034 Prime,4,0,1,0,5,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4,0,1,0,5,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,£22.35,£0.00,1,0
B0CW9SHF56,B0CW9TWK83,"Mona Lisa Chocolate Shavings 2.5kg (2 Boxes, Dark Chocolate)",DEC20 - 005 Prime,2,0,1,1,3,1,0.00%,0.00%,0.00%,0.02%,0.00%,0.01%,2,0,4,4,6,4,0.00%,0.00%,0.00%,0.05%,0.00%,0.04%,100.00%,100.00%,1,1,33.33%,100.00%,£93.56,£93.56,1,1
B0CW9SHF56,B0CW9VW71H,"Mona Lisa Chocolate Shavings 2.5kg (1 Box, White Chocolate)",DEC22 - 004 Prime,1,0,0,0,1,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,0,0,0,1,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,1,100.00%,0.00%,£48.92,£48.92,1,1
B0CWVKX35J,B0CWVKX35J,Rummo Premium Italian No. 88 Casarecce 500gm (Pack of 6),RUMMO014 - 004 Prime,3,0,2,0,5,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3,0,2,0,5,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,£20.12,£0.00,1,0
B0CWVM9MX5,B0CWVM9MX5,Neilson Massey Extract Bundle of 7 Flavours,Bundle - 043 Prime,16,0,9,0,25,0,0.02%,0.00%,0.01%,0.00%,0.01%,0.00%,16,0,10,0,26,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,92.31%,0.00%,1,0,4.00%,0.00%,£30.25,£0.00,1,0
B0CX6HPLCP,B0CX6HPLCP,"Parkers Wrapmaster 3000 Cling Film Refill (Small) 3 x 300 metres (2 Boxes of 3 Rolls), 31C80",WRA01 - 004 Prime,1,0,2,1,3,1,0.00%,0.00%,0.00%,0.02%,0.00%,0.01%,2,0,2,1,4,1,0.00%,0.00%,0.00%,0.01%,0.00%,0.01%,100.00%,0.00%,1,0,33.33%,0.00%,£50.85,£0.00,1,0
B0CX98F88X,B0CX98F88X,Wrapmaster 4500 Baking Parchment Refill 3 x 50 metres (2 Boxes of 3 Rolls),WRA06 - 006 Prime,0,0,5,1,5,1,0.00%,0.00%,0.01%,0.02%,0.00%,0.01%,0,0,8,1,8,1,0.00%,0.00%,0.01%,0.01%,0.00%,0.01%,75.00%,100.00%,1,1,20.00%,100.00%,£62.87,£62.87,1,1
B0CX9F986S,B0CX9F986S,Wrapmaster 3000 Cling Film 3 x 300m and Aluminium Foil 3 x 90m Refill Bundle,Y0-G2JM-O9VA,6,0,8,0,14,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,8,0,11,0,19,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,100.00%,0.00%,1,0,7.14%,0.00%,£59.00,£0.00,1,0
B0CXDXG9TM,B0CXDXG9TM,Ariel Professional Washing Powder 5.5kg (Pack of 2),CLE22F - 002 Prime,8,0,7,2,15,2,0.01%,0.00%,0.01%,0.03%,0.01%,0.03%,9,0,8,2,17,2,0.01%,0.00%,0.01%,0.02%,0.01%,0.02%,100.00%,100.00%,1,0,6.67%,0.00%,£61.54,£0.00,1,0
B0CY5LZSL5,B0CY5LZSL5,CORE 10% - Washing Up Liquid 5ltr - (Pack of 2),CORECH003 - 002,0,0,2,0,2,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,4,0,4,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,10,0,500.00%,0.00%,£144.60,£0.00,1,0
B0CYHPKVY9,B0CYHG46ZR,Parkers TRIPLE LION - FUSILLI Pasta - 3kg (2),PAS03 - 002 Prime,0,0,2,0,2,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,2,0,2,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,£17.46,£0.00,1,0
B0CZ17G94Q,B0CZ17G94Q,Riverdene - Redcurrant Jelly - 2.72kg,CON02B - 001 Prime,2,0,4,1,6,1,0.00%,0.00%,0.00%,0.02%,0.00%,0.01%,4,0,4,1,8,1,0.00%,0.00%,0.00%,0.01%,0.00%,0.01%,100.00%,100.00%,1,0,16.67%,0.00%,£16.04,£0.00,1,0
B0CZ4B33TM,B0CZ4B33TM,Parkers Tate & Lyle Sugar Bundle - Demerara and White SACHETS - 2 x 2.5kg,Bundle - 079 Prime,1,0,1,1,2,1,0.00%,0.00%,0.00%,0.02%,0.00%,0.01%,1,0,1,1,2,1,0.00%,0.00%,0.00%,0.01%,0.00%,0.01%,100.00%,100.00%,1,0,50.00%,0.00%,£19.86,£0.00,1,0
B0CZ4CGFFT,B0CZ4CGFFT,"Parkers Tate & Lyle Bundle - Demerara, White and Sucralose Sachets (Pack of 3)",Bundle - 081 Prime,3,0,3,1,6,1,0.00%,0.00%,0.00%,0.02%,0.00%,0.01%,5,0,5,2,10,2,0.00%,0.00%,0.00%,0.02%,0.00%,0.02%,100.00%,100.00%,1,0,16.67%,0.00%,£26.18,£0.00,1,0
B0CZ4G1PN8,B0CZ4G1PN8,Lee Kum Kee Premium Light Soy Sauce & Dark Soy Sauce 1.75L Bulk Size (Pack of 2) HALAL & VEGANS,Soy Bundle - 002,4,0,6,0,10,0,0.00%,0.00%,0.01%,0.00%,0.01%,0.00%,4,0,6,0,10,0,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,1,0,10.00%,0.00%,£19.99,£0.00,1,0
B0CJW55M9X,B0CZ7FHV2F,"Parkers James Brown Jelly Crystals 3.5kg (1, Orange)",JELLYS003A - 001 Prime,1,0,4,0,5,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3,0,6,0,9,0,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,£17.82,£0.00,1,0
B0D1552HSY,B0D1552HSY,Lenor Fabric Conditioner 118 Washes,CLE66 - 012,33,0,22,0,55,0,0.03%,0.00%,0.03%,0.00%,0.03%,0.00%,47,0,37,0,84,0,0.03%,0.00%,0.03%,0.00%,0.03%,0.00%,1.43%,0.00%,1,0,1.82%,0.00%,£15.99,£0.00,1,0
B0D188Q892,B0D183LJN8,"Parkers CORE Condiments Sachets (4, Tomato)",CORESA002 - 003 Prime,1,0,2,0,3,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3,0,3,0,6,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,50.00%,0.00%,1,0,33.33%,0.00%,£32.80,£0.00,1,0
B0D188Q892,B0D185BXGF,"Parkers CORE Condiments Sachets (1, Salad Cream)",CORESA005 - 001 Prime,4,0,3,0,7,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4,0,3,0,7,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,14.29%,0.00%,£13.10,£0.00,1,0
B0D188Q892,B0D186BLF1,"CORE Condiments Sachets (2, Tomato)",CORESA002 - 002 Prime,1,0,1,0,2,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2,0,1,0,3,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,£19.81,£0.00,1,0
B0D1CT2MH8,B0D1CPHBFC,CORE - Machine Dishwash Liquid - 5ltr (2),CORECH008 - 002,2,0,0,0,2,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2,0,0,0,2,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,£17.92,£0.00,1,0
B0D1CVDZLK,B0D1CQ8XPF,CORE - Machine Glass Wash Liquid - 5ltr (2),CORECH009 - 002,1,0,0,0,1,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,0,0,0,1,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,£18.76,£0.00,1,0
B0D1GNLF2H,B0D1GNLF2H,Parkers Seasoners - Pickled SILVERSKIN Onions - 2.25kg (drained weight 1.3kg) (Pack of 2),PIC03D - 002 Prime,3,0,0,0,3,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4,0,0,0,4,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,£20.33,£0.00,1,0
B0D23452T2,B0D2312KB6,"TILDA rice 5kg (2, Long Grain Rice (RED))",RIC16A - 003 Prime,0,0,2,1,2,1,0.00%,0.00%,0.00%,0.02%,0.00%,0.01%,0,0,3,2,3,2,0.00%,0.00%,0.00%,0.02%,0.00%,0.02%,100.00%,100.00%,2,2,100.00%,200.00%,£67.62,£67.62,1,1
B0D23452T2,B0D231NZWL,"Parkers TILDA rice 5kg (2, Fragrant Jasmine (YELLOW))",RIC03D - 002 Prime,2,0,2,0,4,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2,0,2,0,4,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,£53.21,£0.00,1,0
B0D2P77RYV,B0D2P4KLR5,Dawn - PASSION FRUIT Compound - 1kg,COMPOU007 - 002 Prime,0,0,4,1,4,1,0.00%,0.00%,0.00%,0.02%,0.00%,0.01%,0,0,4,1,4,1,0.00%,0.00%,0.00%,0.01%,0.00%,0.01%,100.00%,100.00%,4,4,100.00%,400.00%,£159.60,£159.60,1,1
B0D2P77RYV,B0D2P53TLF,Dawn - STRAWBERRY Compound - 1kg,COMPOU005 - 001 Prime,0,0,5,0,5,0,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,0,0,6,0,6,0,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,£37.25,£0.00,1,0
B0D2P62NBH,B0D2P62NBH,Rowse Chilli Infused Honey 680g (6 Pack),HON07A - 003,0,0,6,0,6,0,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,0,0,7,0,7,0,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,71.43%,0.00%,1,0,16.67%,0.00%,£33.99,£0.00,1,0
B0D2P77RYV,B0D2P6CZX2,Dawn - BANANA Compound - 1kg,COMPOU004 - 001 Prime,0,0,1,1,1,1,0.00%,0.00%,0.00%,0.02%,0.00%,0.01%,0,0,3,3,3,3,0.00%,0.00%,0.00%,0.03%,0.00%,0.03%,100.00%,100.00%,1,1,100.00%,100.00%,£37.57,£37.57,1,1
B0D2PCPCL2,B0D2P9SC5T,Dawn - Authentic PLAIN American COOKIE Mix - 3.5kg,DAWN3.5D - 001 Prime,8,0,5,0,13,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,9,0,7,0,16,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,100.00%,0.00%,1,0,7.69%,0.00%,£18.93,£0.00,1,0
B0D2PDPVR4,B0D2PB6FTF,Parkers Dawn - Extra Moist PLAIN MUFFIN Base - 12.5kg,DAWN12.5 - 001 Prime,6,0,3,0,9,0,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,7,0,4,0,11,0,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,11.11%,0.00%,£69.54,£0.00,1,0
B0D2PCPCL2,B0D2PC3L6X,Dawn - RED VELVET Creme Cake Mix - 3.5kg,DAWN3.5F - 001 Prime,7,0,5,1,12,1,0.01%,0.00%,0.01%,0.02%,0.01%,0.01%,9,0,5,1,14,1,0.01%,0.00%,0.00%,0.01%,0.01%,0.01%,92.31%,100.00%,1,0,8.33%,0.00%,£24.27,£0.00,1,0
B0D2R7RP8P,B0D2R7RP8P, ,MIL07C - 007,50,0,32,0,82,0,0.05%,0.00%,0.04%,0.00%,0.04%,0.00%,59,0,36,0,95,0,0.04%,0.00%,0.03%,0.00%,0.04%,0.00%,82.22%,0.00%,1,0,1.22%,0.00%,£8.09,£0.00,1,0
B0D2RRBRNB,B0D2RRBRNB,WHITE and MILK Chocolate Chunks - 2 x 2.5kg Compatible with Callebaut,Bundle - 092 Prime,10,0,8,1,18,1,0.01%,0.00%,0.01%,0.02%,0.01%,0.01%,13,0,8,1,21,1,0.01%,0.00%,0.01%,0.01%,0.01%,0.01%,100.00%,100.00%,1,0,5.56%,0.00%,£97.47,£0.00,1,0
