(Parent) ASIN,(Child) ASIN,Title,SKU,Sessions – Mobile app,Sessions – Mobile APP – B2B,Sessions – Browser,Sessions – Browser – B2B,Sessions – Total,Sessions – Total – B2B,Session percentage – Mobile App,Session percentage – Mobile APP – B2B,Session percentage – Browser,Session percentage – Browser – B2B,Session percentage – Total,Session percentage – Total – B2B,Page views – Mobile app,Page views – Mobile APP – B2B,Page views – Browser,Page views – Browser – B2B,Page views – Total,Page views – Total – B2B,Page views percentage – Mobile App,Page views percentage – Mobile app – B2B,Page views percentage – Browser,Page views percentage – Browser – B2B,Page views percentage – Total,Page views percentage – Total – B2B,Featured Offer (Buy Box) percentage,Featured Offer (Buy Box) percentage – B2B,Units ordered,Units ordered – B2B,Unit Session Percentage,Unit session percentage – B2B,Ordered Product Sales,Ordered product sales – B2B,Total order items,Total order items – B2B
B07QM1Y6Z1,B07QM1Y6Z1,"Ktc White Vinegar 5 Litre - Perfect For Pickling, Cleaning, Baking, Marinades And Sauces And Cheese Making - 5 Litre Bottle - Produced In The Uk (1 Pack)",VIN31A - 002,73,1,124,1,197,2,0.00%,0.01%,0.01%,0.00%,0.01%,0.00%,91,1,150,1,241,2,0.00%,0.00%,0.01%,0.00%,0.01%,0.00%,93.61%,0.00%,63,0,31.98%,0.00%,£499.76,£0.00,60,0
B0CSSMVRBR,B0CSSMVRBR, ,SWE01 - 006 Prime,"2,193",32,"3,174",407,"5,367",439,0.15%,0.17%,0.26%,0.43%,0.20%,0.38%,"3,271",49,"4,077",514,"7,348",563,0.16%,0.18%,0.25%,0.39%,0.20%,0.35%,28.37%,1.78%,79,5,1.47%,1.14%,"£2,281.88",£146.86,60,5
B0D1GKMVN4,B0D1GKMVN4,Parkers Seasoners - Pickled SILVERSKIN Onions - 2.25kg (drained weight 1.3kg),PIC03D - 001 Prime,215,1,72,3,287,4,0.01%,0.01%,0.01%,0.00%,0.01%,0.00%,298,1,96,3,394,4,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,98.00%,66.67%,66,0,23.00%,0.00%,£746.34,£0.00,60,0
B0CF8BK9N9,B01AC6K9ES,Bovril Beef Flavoured Drink - 3 x 450G,HOT04B - 005,"1,837",6,"1,157",25,"2,994",31,0.12%,0.03%,0.09%,0.03%,0.11%,0.03%,"2,060",7,"1,304",27,"3,364",34,0.10%,0.03%,0.08%,0.02%,0.09%,0.02%,53.57%,25.00%,61,0,2.04%,0.00%,"£2,421.40",£0.00,59,0
B01DDG8Q7G,B01DDG8Q7G,Callebaut Powerful 80 Percent Dark Chocolate Callets 2.5 kg,CAL08A - 004,358,6,366,9,724,15,0.02%,0.03%,0.03%,0.01%,0.03%,0.01%,511,9,477,14,988,23,0.03%,0.03%,0.03%,0.01%,0.03%,0.01%,36.02%,35.71%,60,4,8.29%,26.67%,"£3,455.31",£225.76,59,3
B071F2XXQL,B071F2XXQL,Linghams Chilli Sauce 358g,ORI54,434,2,368,10,802,12,0.03%,0.01%,0.03%,0.01%,0.03%,0.01%,598,2,466,16,"1,064",18,0.03%,0.01%,0.03%,0.01%,0.03%,0.01%,20.06%,0.00%,72,0,8.98%,0.00%,£407.20,£0.00,59,0
B0D33ZG5LJ,B0D33RKV9R,"Alpro - Milk For Professionals - 1ltr (6, Coconut)",ALP10 - 010 Prime,138,1,64,1,202,2,0.01%,0.01%,0.01%,0.00%,0.01%,0.00%,167,1,74,3,241,4,0.01%,0.00%,0.00%,0.00%,0.01%,0.00%,93.78%,100.00%,60,0,29.70%,0.00%,"£1,117.29",£0.00,59,0
B0DF2M5ZWS,B0DF2M5ZWS,Golden Swan Lychee 567 g (Pack of 6),FRU60B - 003 Prime,53,0,46,2,99,2,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,70,0,64,2,134,2,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,95.08%,100.00%,68,2,68.69%,100.00%,"£1,269.37",£37.32,59,2
B0BW2WLLHK,B0114RNLEE,Tate & Lyle White Sugar Sachets (1000s x 1 pack size),TATESA002 - 003,296,5,471,129,767,134,0.02%,0.03%,0.04%,0.14%,0.03%,0.12%,364,5,567,149,931,154,0.02%,0.02%,0.04%,0.11%,0.03%,0.10%,20.31%,23.08%,60,12,7.82%,8.96%,£599.44,£119.76,58,11
B00SB9GDQW,B071VC98NV,"CHEF Chicken Liquid Concentrate, 1 Litre",CHEFCO04 - PR1,157,0,193,5,350,5,0.01%,0.00%,0.02%,0.01%,0.01%,0.00%,207,0,267,12,474,12,0.01%,0.00%,0.02%,0.01%,0.01%,0.01%,40.73%,0.00%,63,2,18.00%,40.00%,"£1,371.27",£43.56,58,1
B073WRG21Q,B073WRG21Q,Callebaut Mycryo Pure Cocoa Butter Powder 600g,BAK24 - 002,145,3,101,18,246,21,0.01%,0.02%,0.01%,0.02%,0.01%,0.02%,235,4,134,22,369,26,0.01%,0.02%,0.01%,0.02%,0.01%,0.02%,73.79%,94.74%,63,10,25.61%,47.62%,"£2,174.60",£339.89,58,9
B07N7S2CNS,B07N7S2CNS,Essential Cuisine - No.1 Gravy - Savoury Gravy Mix (Vegetarian & Vegan) 1.5kg,GRA15,86,1,146,6,232,7,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,112,1,174,6,286,7,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,85.87%,83.33%,68,8,29.31%,114.29%,"£1,602.07",£188.13,58,5
B0DTKNDTVK,B07VMMK2F8,"Rummo Casarecce No.88 - Artisan Italian Pasta, Ideal for Capturing Rich Sauces, 500g (Pack of 1)",RUMMO014 - 001,682,3,534,8,"1,216",11,0.05%,0.02%,0.04%,0.01%,0.04%,0.01%,892,3,660,16,"1,552",19,0.04%,0.01%,0.04%,0.01%,0.04%,0.01%,53.33%,18.75%,95,3,7.81%,27.27%,£563.15,£17.03,58,2
B08DD1KV4S,B08DD1KV4S,FLYING GOOSE Hoi Sin Sauce 1 x 730 ml,ORI04D - 004 Prime,243,1,161,7,404,8,0.02%,0.01%,0.01%,0.01%,0.01%,0.01%,312,1,207,13,519,14,0.02%,0.00%,0.01%,0.01%,0.01%,0.01%,49.05%,75.00%,64,6,15.84%,75.00%,£528.29,£47.94,58,2
B08ZYYSQ24,B08ZYYSQ24,Centaur Gluten Free Japanese Style Tempura Batter Mix 1kg,BRE04D - 001,127,2,116,6,243,8,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,192,2,145,9,337,11,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,97.99%,100.00%,80,23,32.92%,287.50%,£593.72,£168.86,58,10
B0BQRRFJHX,B0BQRRFJHX,Meadowchurn Aerosol Cream 1 x 500g,UHT05 - 001,141,0,119,8,260,8,0.01%,0.00%,0.01%,0.01%,0.01%,0.01%,191,0,158,9,349,9,0.01%,0.00%,0.01%,0.01%,0.01%,0.01%,94.60%,100.00%,89,27,34.23%,337.50%,£712.92,£220.08,58,10
B0CTMZ5B7C,B0CTMZ5B7C,Ballerina Tinned Sweetcorn 2.125kg (Pack of 6),VEG13B - 003,239,1,210,4,449,5,0.02%,0.01%,0.02%,0.00%,0.02%,0.00%,345,1,285,5,630,6,0.02%,0.00%,0.02%,0.00%,0.02%,0.00%,98.38%,80.00%,64,0,14.25%,0.00%,"£2,283.33",£0.00,58,0
B003U4LPIY,B003U4LPIY,J. Leblanc Tarragon Vinegar (500ml),VIN26 - 001,70,1,165,1,235,2,0.00%,0.01%,0.01%,0.00%,0.01%,0.00%,89,2,211,1,300,3,0.00%,0.01%,0.01%,0.00%,0.01%,0.00%,93.95%,33.33%,64,1,27.23%,50.00%,£838.92,£13.20,57,1
B0CQMF91J1,B004TEZJ5O,"Eager Tomato Juice 100% Pressed, Refreshing Fruit Drink, NFC Not From Concentrate, 1 Litre (Pack of 8)",EAGERT001 - 001 uk shipping,"1,533",20,"2,190",45,"3,723",65,0.10%,0.10%,0.18%,0.05%,0.14%,0.06%,"2,237",36,"3,104",53,"5,341",89,0.11%,0.14%,0.19%,0.04%,0.15%,0.06%,25.29%,0.00%,59,0,1.58%,0.00%,"£1,536.65",£0.00,57,0
B076JJRGLT,B076JJRGLT,Folkingtons Orange Juice - 12x250ml,FOL05 - 002 Prime,83,1,78,5,161,6,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,117,1,99,6,216,7,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,92.08%,80.00%,71,1,44.10%,16.67%,"£1,844.09",£24.72,57,1
B0CDB5KDFL,B086JQ6VC1,Geeta's Lime Pickle 1.3kg - Indian Pickle Jar The Real Flavour of India No Artificial Flavours or Colours Ready to Serve Pickles,CHU00E - 001 Prime,600,10,580,10,"1,180",20,0.04%,0.05%,0.05%,0.01%,0.04%,0.02%,833,13,731,10,"1,564",23,0.04%,0.05%,0.05%,0.01%,0.04%,0.01%,25.28%,29.41%,58,2,4.92%,10.00%,£589.20,£20.79,57,2
B09SHFV2XK,B09SHFV2XK,Centaur Champagne Vinegar 750ml,VIIN23-001,93,3,68,1,161,4,0.01%,0.02%,0.01%,0.00%,0.01%,0.00%,117,3,89,1,206,4,0.01%,0.01%,0.01%,0.00%,0.01%,0.00%,98.36%,100.00%,64,3,39.75%,75.00%,£581.92,£26.77,57,2
B0CN3NRK7H,B0CN3PBZFH,"Fresher's Juice Drinks 5ltr (No Added Sugar Blackcurrant, 1)",COR21A - 002,554,13,744,15,"1,298",28,0.04%,0.07%,0.06%,0.02%,0.05%,0.02%,676,15,881,20,"1,557",35,0.03%,0.06%,0.05%,0.02%,0.04%,0.02%,97.99%,100.00%,68,34,5.24%,121.43%,£770.59,£382.08,57,24
B0CYM3JTT4,B0CYM3JTT4,Parkers MAGNA - San Marzano Tomatoes (Tin) - 2.55kg,VEG31 - 001 Prime,188,0,129,1,317,1,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,250,0,150,1,400,1,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,98.92%,100.00%,97,10,30.60%,"1,000.00%","£1,132.13",£127.90,57,1
B00C98KN1M,B00C98KN1M,Chef William Baking Powder - 800g,BAK06B - 002,163,4,158,10,321,14,0.01%,0.02%,0.01%,0.01%,0.01%,0.01%,217,7,195,13,412,20,0.01%,0.03%,0.01%,0.01%,0.01%,0.01%,50.27%,15.38%,67,4,20.87%,28.57%,£492.85,£31.16,56,2
B00DG23196,B00DG23196,"Taylors of Harrogate Afternoon Darjeeling Tea, 20 Tea Bags (Pack of 6, Total 120 Teabags)",TAYLOR011 - 002,105,0,198,4,303,4,0.01%,0.00%,0.02%,0.00%,0.01%,0.00%,150,0,258,5,408,5,0.01%,0.00%,0.02%,0.00%,0.01%,0.00%,49.06%,100.00%,67,8,22.11%,200.00%,"£1,280.65",£151.84,56,4
B079GZW2B1,B079GZW2B1,"Saver Bundle Callebaut, 54% Dark Chocolate Chips (2 x 1kg Bundle)",CAL02AQQ,252,4,170,5,422,9,0.02%,0.02%,0.01%,0.01%,0.02%,0.01%,331,5,208,5,539,10,0.02%,0.02%,0.01%,0.00%,0.01%,0.01%,96.55%,100.00%,57,3,13.51%,33.33%,"£2,484.31",£125.97,56,3
B0CCPJL4SC,B0CCPFNNJ1,Busch Meringue Drops 100gm,SWE03E - 001,"1,535",14,998,19,"2,533",33,0.10%,0.07%,0.08%,0.02%,0.09%,0.03%,"2,113",16,"1,333",25,"3,446",41,0.10%,0.06%,0.08%,0.02%,0.09%,0.03%,72.57%,75.86%,73,0,2.88%,0.00%,£394.53,£0.00,56,0
B0D5D7ZHMC,B0D5DCC2RZ,"Firefly (12 x 330ml, KIWI, LIME & MINT)",FIREF003 - 002 Prime,281,5,308,2,589,7,0.02%,0.03%,0.02%,0.00%,0.02%,0.01%,359,7,401,2,760,9,0.02%,0.03%,0.02%,0.00%,0.02%,0.01%,96.57%,100.00%,58,1,9.85%,14.29%,"£1,360.74",£23.34,56,1
B00CCG83QI,B00CCG83QI,Callebaut Chocolate Dark 70.5 Percent Easi-Melt Buttons Callets 2.5 Kg,CAL01,"2,067",20,"3,018",45,"5,085",65,0.14%,0.10%,0.24%,0.05%,0.19%,0.06%,"2,654",27,"3,602",63,"6,256",90,0.13%,0.10%,0.22%,0.05%,0.17%,0.06%,12.16%,13.33%,61,4,1.20%,6.15%,"£2,754.09",£181.20,55,3
B07XS8GKFC,B01LY54FZD,Belazu Rose Harissa 170 g (Pack of 2),SPI12AAA,263,0,252,6,515,6,0.02%,0.00%,0.02%,0.01%,0.02%,0.01%,331,0,307,7,638,7,0.02%,0.00%,0.02%,0.01%,0.02%,0.00%,89.78%,80.00%,60,1,11.65%,16.67%,£627.58,£10.24,55,1
B08WPMK3Z8,B08WPMK3Z8,Alpen The Original Muesli Sachets - 30x45g,CER25E - 002 Prime,223,6,203,28,426,34,0.01%,0.03%,0.02%,0.03%,0.02%,0.03%,303,12,266,37,569,49,0.01%,0.05%,0.02%,0.03%,0.02%,0.03%,25.87%,25.00%,58,10,13.62%,29.41%,£882.54,£154.89,55,9
B0BW13C19Z,B0BW13C19Z,1 x 2kg Beef Gravy Granules Suitable For Vegetarians,GRA05 - 001 Prime,141,3,128,4,269,7,0.01%,0.02%,0.01%,0.00%,0.01%,0.01%,182,5,166,4,348,9,0.01%,0.02%,0.01%,0.00%,0.01%,0.01%,94.27%,100.00%,67,13,24.91%,185.71%,"£1,113.43",£217.50,55,7
B0CKBXFPP6,B0CKBXFPP6,Riverdene Cranberry Sauce 2.5kg,CON03B - 001,53,3,72,4,125,7,0.00%,0.02%,0.01%,0.00%,0.00%,0.01%,71,3,89,4,160,7,0.00%,0.01%,0.01%,0.00%,0.00%,0.00%,92.62%,87.50%,74,13,59.20%,185.71%,"£1,080.68",£184.31,55,7
B0CKHTV26K,B0CKHSHQKM, ,VALRHO010 - 003 Prime,437,11,553,15,990,26,0.03%,0.06%,0.04%,0.02%,0.04%,0.02%,594,15,708,21,"1,302",36,0.03%,0.06%,0.04%,0.02%,0.04%,0.02%,89.59%,100.00%,67,12,6.77%,46.15%,"£2,639.65",£472.80,55,8
B0CSDRKX53,B0CSDRKX53, ,Mae Ploy Bundle - 001,147,0,125,0,272,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,211,0,161,0,372,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,97.57%,0.00%,55,0,20.22%,0.00%,£643.94,£0.00,55,0
B0BM5LMH3D,9788015328,Kenco Smooth Roast Coffee 750g Tin QTY: 1,COF06 - 007,"1,420",25,"1,462",397,"2,882",422,0.09%,0.13%,0.12%,0.42%,0.10%,0.37%,"1,567",28,"1,710",447,"3,277",475,0.08%,0.11%,0.11%,0.34%,0.09%,0.30%,16.82%,6.63%,61,11,2.12%,2.61%,"£2,116.21",£392.31,54,8
B009JTVUI4,B009JTVUI4,"Cadbury Composite Drinking Chocolate, 2kg (Pack of 2)",HOT06 x 2,200,3,221,55,421,58,0.01%,0.02%,0.02%,0.06%,0.02%,0.05%,270,3,278,71,548,74,0.01%,0.01%,0.02%,0.05%,0.02%,0.05%,38.03%,39.44%,71,10,16.86%,17.24%,"£2,734.49",£380.94,54,9
B07WD4891X,B07WD4891X,Firefly Botanical Vegan Pomegranate & Elderflower Fruit Drink Pack of 12 (330ml),FIREF002 - 002 Prime,59,0,41,0,100,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,86,0,54,0,140,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,89.43%,0.00%,60,1,60.00%,0.00%,"£1,404.18",£24.04,54,1
B086R35LS1,B086R35LS1,Dried Sultanas 3kg,DRISUL001 - 001,26,0,42,0,68,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,35,0,52,0,87,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,94.87%,0.00%,62,0,91.18%,0.00%,£989.14,£0.00,54,0
B0B9FRDBF5,B08R7LDBTZ,Essential Cuisine Lobster Glace 600g,GLA01 - 005,132,4,167,12,299,16,0.01%,0.02%,0.01%,0.01%,0.01%,0.01%,162,4,210,14,372,18,0.01%,0.02%,0.01%,0.01%,0.01%,0.01%,94.93%,100.00%,61,12,20.40%,75.00%,"£2,062.08",£405.98,54,9
B07XSDQYKS,B07XSDQYKS,Lazy Lime Finest Lime Juice 1 Litre,JUI02C - 002 Prime,835,9,704,34,"1,539",43,0.06%,0.05%,0.06%,0.04%,0.06%,0.04%,"1,122",13,892,43,"2,014",56,0.06%,0.05%,0.06%,0.03%,0.06%,0.04%,16.14%,17.95%,69,8,4.48%,18.60%,£548.68,£65.03,53,5
B0CFB8YHPN,B0CFB5M7BH,"Mars, Kinder, Cadbury and Nestle Chocolate Bulk Buy (Mars 24 x 51g Box, (1 Pack))",CHO31B - 008,747,10,557,32,"1,304",42,0.05%,0.05%,0.04%,0.03%,0.05%,0.04%,929,12,671,41,"1,600",53,0.05%,0.05%,0.04%,0.03%,0.04%,0.03%,92.07%,4.35%,57,0,4.37%,0.00%,"£1,049.75",£0.00,53,0
B0CVN9B55H,B0CVN4CFPW,Lion Ranch Dressing 2.27ltr (1),DRE10A - 001 Prime,310,3,199,10,509,13,0.02%,0.02%,0.02%,0.01%,0.02%,0.01%,392,4,236,11,628,15,0.02%,0.02%,0.01%,0.01%,0.02%,0.01%,92.80%,90.91%,56,2,11.00%,15.38%,£896.08,£31.94,53,2
B0CVNBBHHG,B0CVN7YC5L, ,COLAVI005 - 001 Prime,210,3,301,3,511,6,0.01%,0.02%,0.02%,0.00%,0.02%,0.01%,326,7,415,3,741,10,0.02%,0.03%,0.03%,0.00%,0.02%,0.01%,95.18%,100.00%,57,1,11.15%,16.67%,£826.76,£14.56,53,1
B0D4R6VF7G,B004SBQYMU,"Maldon - Sea Salt Flakes, Unique Pyramid Shaped Salt Flakes, Perfect for a Wide Range of Dishes, Hand-Harvested for Four Generations, 1.4kg Tub",SAL03A - 001,"8,589",122,"8,075",392,"16,664",514,0.57%,0.64%,0.65%,0.41%,0.61%,0.45%,"10,314",172,"9,759",556,"20,073",728,0.51%,0.65%,0.60%,0.42%,0.55%,0.46%,1.98%,1.05%,54,1,0.32%,0.19%,£930.63,£16.90,52,1
B004Y0OIGO,B004Y0OIGO,Acquerello Carnaroli Rice Aged 1 Year – 2.5kg Vacuum Pack – Premium Italian Risotto Rice,RIC17C,90,4,106,3,196,7,0.01%,0.02%,0.01%,0.00%,0.01%,0.01%,129,7,147,3,276,10,0.01%,0.03%,0.01%,0.00%,0.01%,0.01%,75.00%,66.67%,54,2,27.55%,28.57%,"£1,551.40",£59.68,52,2
B08DJ78B7M,B08DJ78B7M,Alpen No Added Sugar Muesli Sachets - 30x45g,CER25H - 001 Prime,173,2,175,17,348,19,0.01%,0.01%,0.01%,0.02%,0.01%,0.02%,238,2,228,25,466,27,0.01%,0.01%,0.01%,0.02%,0.01%,0.02%,29.88%,20.00%,56,0,16.09%,0.00%,£898.83,£0.00,52,0
B0D7QN4L4B,B0D7QN4L4B, ,CAL04B - 008 Prime,269,4,176,5,445,9,0.02%,0.02%,0.01%,0.01%,0.02%,0.01%,380,6,234,7,614,13,0.02%,0.02%,0.01%,0.01%,0.02%,0.01%,95.56%,100.00%,54,2,12.13%,22.22%,£686.34,£25.42,52,2
B01IHEZO1U,B01IHEZO1U,Wrapmaster PVC Cling Film Refill Rolls 45cm x 300m (Case of 3),WRA02 - 002,309,19,465,150,774,169,0.02%,0.10%,0.04%,0.16%,0.03%,0.15%,430,25,612,212,"1,042",237,0.02%,0.09%,0.04%,0.16%,0.03%,0.15%,10.12%,0.00%,56,3,7.24%,1.78%,"£1,949.73",£104.55,51,2
B07STF2KM9,B07STF2KM9,Original SNICKERS Chocolate BAR 24 x 50g Full Box Fresh Stock,CHO28A - 002,"1,191",15,732,36,"1,923",51,0.08%,0.08%,0.06%,0.04%,0.07%,0.04%,"1,634",19,950,46,"2,584",65,0.08%,0.07%,0.06%,0.03%,0.07%,0.04%,9.84%,0.00%,53,0,2.76%,0.00%,£908.58,£0.00,51,0
B0D8TL2GTN,B0D8TL2GTN,Bottlegreen Plump Summer Raspberry Cordial 500ml,COR52 - 001 Prime,164,0,123,2,287,2,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,200,0,150,2,350,2,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,96.04%,100.00%,73,1,25.44%,50.00%,£634.45,£9.17,51,1
B0F254MHL3,B0F254MHL3,"Fentimans Curiosity Cola, 275ml Bottles, Pack of 12",FENTIM001 - 003 Prime,291,2,275,6,566,8,0.02%,0.01%,0.02%,0.01%,0.02%,0.01%,348,2,317,7,665,9,0.02%,0.01%,0.02%,0.01%,0.02%,0.01%,96.02%,100.00%,73,23,12.90%,287.50%,"£1,882.11",£537.66,51,4
B000YBJ9I4,B000YBJ9I4,"Merchant Gourmet One Minute Polenta, 500g",CER02H,73,0,108,1,181,1,0.00%,0.00%,0.01%,0.00%,0.01%,0.00%,98,0,132,2,230,2,0.00%,0.00%,0.01%,0.00%,0.01%,0.00%,90.82%,100.00%,54,1,29.83%,100.00%,£302.17,£5.36,50,1
B00ABGOI88,B00ABGOI88,"Le Guerandais Coarse Sea Salt In Bag, 1kg ( pack of 3)",SAL21 - 003,364,0,494,9,858,9,0.02%,0.00%,0.04%,0.01%,0.03%,0.01%,561,0,734,13,"1,295",13,0.03%,0.00%,0.05%,0.01%,0.04%,0.01%,57.70%,70.00%,53,0,6.18%,0.00%,£583.41,£0.00,50,0
B00DBSOLTY,B00DBSOLTY,"Colman's English Mustard, 2.25 Litre",COL01 - 001,"1,832",26,"2,214",60,"4,046",86,0.12%,0.14%,0.18%,0.06%,0.15%,0.08%,"2,276",29,"2,626",70,"4,902",99,0.11%,0.11%,0.16%,0.05%,0.13%,0.06%,14.78%,0.00%,63,6,1.56%,6.98%,"£1,383.51",£136.32,50,1
B0BZ7W4Z98,B00Z9X01Q6,Tate & Lyle Caster Sugar - 6x2kg,TATECA001 - 002,172,6,232,26,404,32,0.01%,0.03%,0.02%,0.03%,0.01%,0.03%,214,9,270,32,484,41,0.01%,0.03%,0.02%,0.02%,0.01%,0.03%,53.15%,0.00%,57,0,14.11%,0.00%,"£1,390.05",£0.00,50,0
B01GU0TK22,B01GU0TK22,Active Dry Yeast Fermipan Red,BAK01 - 010 Prime,632,8,628,9,"1,260",17,0.04%,0.04%,0.05%,0.01%,0.05%,0.01%,888,8,812,9,"1,700",17,0.04%,0.03%,0.05%,0.01%,0.05%,0.01%,24.18%,10.00%,68,16,5.40%,94.12%,£524.82,£124.08,50,2
B0D26J2KWX,B0D26J2KWX,Parkers Pidy Neutral Quiche/Tartlet Case 42 x 11cm,TAR02 - 001 Prime,74,4,79,6,153,10,0.00%,0.02%,0.01%,0.01%,0.01%,0.01%,99,6,94,6,193,12,0.00%,0.02%,0.01%,0.00%,0.01%,0.01%,93.79%,100.00%,55,7,35.95%,70.00%,"£2,576.38",£343.34,50,7
B0DVJ8R115,B0DVHWT7NG,Callebaut - W2 White - 28% Callets - 2.5kg (Sold by Parkers Foodservice) (1 Pack),CAL04 - 020 Prime,248,1,205,9,453,10,0.02%,0.01%,0.02%,0.01%,0.02%,0.01%,326,1,247,16,573,17,0.02%,0.00%,0.02%,0.01%,0.02%,0.01%,97.39%,100.00%,51,5,11.26%,50.00%,"£2,366.29",£228.89,50,5
B008F66BK4,B008F66BK4,"Valrhona Chocolat Noir, Guanaja 70%, 1kg",VALRHO010 - 001 Prime,706,14,688,17,"1,394",31,0.05%,0.07%,0.06%,0.02%,0.05%,0.03%,"1,055",21,943,20,"1,998",41,0.05%,0.08%,0.06%,0.02%,0.05%,0.03%,22.84%,15.00%,51,0,3.66%,0.00%,"£1,938.65",£0.00,49,0
B07NCZNVBM,B07NCZNVBM,KTC Fried Onions 400 g,ORI300C - 007,266,3,189,17,455,20,0.02%,0.02%,0.02%,0.02%,0.02%,0.02%,340,3,235,18,575,21,0.02%,0.01%,0.01%,0.01%,0.02%,0.01%,33.20%,36.84%,55,1,12.09%,5.00%,£333.81,£5.97,49,1
B0865HL6TV,B0865HL6TV,Freshers Orange Squash Drink No Added Sugar 5 Litre,COR34A - 002,57,0,105,9,162,9,0.00%,0.00%,0.01%,0.01%,0.01%,0.01%,83,0,121,15,204,15,0.00%,0.00%,0.01%,0.01%,0.01%,0.01%,68.09%,0.00%,66,12,40.74%,133.33%,£669.86,£119.61,49,6
B0CLM75717,B0CLM6HW9S,"Buchanan Dried Fruits (Chopped Dates 3kg, Pack of 1)",DRIDAT002 - 003 Prime,62,4,84,7,146,11,0.00%,0.02%,0.01%,0.01%,0.01%,0.01%,83,5,132,22,215,27,0.00%,0.02%,0.01%,0.02%,0.01%,0.02%,98.43%,100.00%,55,7,37.67%,63.64%,£757.48,£96.39,49,3
B0CTN3G4LC,B0CTN3G4LC,Triple Lion Dried Pinto Beans 3kg,PUL06 - 001 Prime,121,2,122,1,243,3,0.01%,0.01%,0.01%,0.00%,0.01%,0.00%,169,2,142,1,311,3,0.01%,0.01%,0.01%,0.00%,0.01%,0.00%,95.99%,100.00%,60,5,24.69%,166.67%,£870.84,£72.74,49,4
B0CXR2TTDK,B0CXR2TTDK,CHEF Thickened Veal Jus 900gm (Pack of 4),CHEFPA06 - 003 Prime,16,1,51,10,67,11,0.00%,0.01%,0.00%,0.01%,0.00%,0.01%,20,2,58,10,78,12,0.00%,0.01%,0.00%,0.01%,0.00%,0.01%,86.67%,100.00%,88,44,131.34%,400.00%,"£6,219.43","£3,109.95",49,16
B077BCHY34,B077BCHY34,Opies Black Cherry Compote - 1x1.2kg_AB,COMPOT01 - 001,135,1,112,0,247,1,0.01%,0.01%,0.01%,0.00%,0.01%,0.00%,165,1,144,0,309,1,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,93.09%,100.00%,60,5,24.29%,500.00%,£862.07,£71.00,48,1
B0C3WPQ1NS,B07PN6YHPP,"Belazu Rose Harissa Paste, 170 g, Pack of 2",SPI12AA - 003,549,7,597,6,"1,146",13,0.04%,0.04%,0.05%,0.01%,0.04%,0.01%,653,8,744,7,"1,397",15,0.03%,0.03%,0.05%,0.01%,0.04%,0.01%,37.52%,22.22%,51,1,4.45%,7.69%,£553.34,£11.29,48,1
B07RR273D4,B07RR273D4,Squid (Cuttlefish) Ink 90g,MED60A - 001,443,10,520,17,963,27,0.03%,0.05%,0.04%,0.02%,0.04%,0.02%,618,11,692,20,"1,310",31,0.03%,0.04%,0.04%,0.02%,0.04%,0.02%,68.83%,61.11%,71,3,7.37%,11.11%,£486.59,£22.50,48,3
B08DVX85DV,B08B8RZX4C,"Alpen No Added Sugar Swiss Style Muesli Sachets, 45g (30 sachets)",CER25H - 002 Prime,155,1,163,16,318,17,0.01%,0.01%,0.01%,0.02%,0.01%,0.01%,208,2,204,20,412,22,0.01%,0.01%,0.01%,0.02%,0.01%,0.01%,82.46%,66.67%,55,7,17.30%,41.18%,£893.81,£114.20,48,5
B09RV2FVXK,B09RV2FVXK,"Buchanan Natural Sultanas 3kg | Perfect for Breakfast, Baking and Snacking | Suitable for Vegans and Vegetarians",DRISUL001-002,38,0,55,3,93,3,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,48,0,80,3,128,3,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,95.61%,100.00%,65,2,69.89%,66.67%,"£1,065.62",£32.32,48,2
B0CD7WJGVM,B0CD7W81FQ,"Crusha Milk Shake Syrup 1ltr (Strawberry, 1)",CRUSHA003 - 003,450,5,316,7,766,12,0.03%,0.03%,0.03%,0.01%,0.03%,0.01%,579,8,394,10,973,18,0.03%,0.03%,0.02%,0.01%,0.03%,0.01%,96.95%,76.92%,58,0,7.57%,0.00%,£495.63,£0.00,48,0
