(Parent) ASIN,(Child) ASIN,Title,SKU,Sessions – Total,Sessions – Total – B2B,Session percentage – Total,Session percentage – Total – B2B,Page views – Total,Page views – Total – B2B,Page views percentage – Total,Page views percentage – Total – B2B,Featured Offer (Buy Box) percentage,Featured Offer (Buy Box) percentage – B2B,Units ordered,Units ordered – B2B,Unit Session Percentage,Unit session percentage – B2B,Ordered Product Sales,Ordered product sales – B2B,Total order items,Total order items – B2B
B0C5418F7F,B0C5418F7F,Seasoners Traditional Pickled Onions 2.25kg,PIC05A - 001 Prime,137,1,0.06%,0.02%,173,1,0.06%,0.01%,100.00%,0.00%,15,0,10.95%,0.00%,£204.85,£0.00,12,0
B0CLGX695B,B0CLGWW5P6,24 Pack Chocolate | 24 Packs of 51 g | Milk Chocolate | Bulk Gift Box (1 Box (24 Bars)),CHO31B - 017,80,4,0.04%,0.06%,100,6,0.04%,0.07%,80.90%,66.67%,12,0,15.00%,0.00%,£247.80,£0.00,12,0
B0CV7Z6WJX,B0CV7Z6WJX,Rude Health Gluten Free Oat Barista Drink 1ltr (Pack of 6),ALP09A - 002,67,4,0.03%,0.06%,83,4,0.03%,0.05%,94.94%,100.00%,15,4,22.39%,100.00%,£244.30,£68.32,12,2
B0D92MGB4D,B0D92MGB4D,"Jersey Dairy Luxury Soft Ice Cream & Thickshake Mix – 2 × 1 L Cartons, Creamy Premium Ice Cream Base",UHT31B - 002 Prime,53,0,0.02%,0.00%,64,0,0.02%,0.00%,100.00%,0.00%,12,0,22.64%,0.00%,£169.95,£0.00,12,0
B0DWV3C8JC,B0DWV3C8JC,The Bay Tree Spicy Tomato & Onion Chutney 3kg,CHU36 - 002 Prime,79,3,0.04%,0.05%,92,3,0.03%,0.04%,96.63%,100.00%,15,6,18.99%,200.00%,£451.89,£180.90,12,5
B0F7M3FV83,B0F7M3FV83,Osprio Corn Flour 3.5kg – Premium-Grade Cornflour for Culinary Use,OSPRIO007 - 001 Prime,30,4,0.01%,0.06%,46,4,0.02%,0.05%,94.87%,100.00%,13,4,43.33%,100.00%,£145.57,£44.72,12,3
B0F9FPC3DT,B0F9FPC3DT,Callebaut Ruby Chocolate Callets RB2 400g | Intense Fruity Pink Chocolate | 32.8% Cocoa,CAL28AB - 001,971,21,0.44%,0.34%,"1,290",35,0.45%,0.42%,10.82%,18.18%,12,0,1.24%,0.00%,£152.57,£0.00,12,0
B0FNDF4143,B0FNDF4143,Chefs' Selections Dark Cherry Pie Filling & Fruit Topping 2.5kg,FIL01B - 001 Prime,21,1,0.01%,0.02%,26,3,0.01%,0.04%,96.00%,100.00%,12,1,57.14%,100.00%,£223.10,£18.45,12,1
B0FPGK976K,B0FPGK976K,"Callebaut Dark Chocolate Croissant Sticks 8 cm, 1.6 kg – Premium Belgian Baking Chocolate for Pastries & Desserts - Sold by Parkers Foodservice",DEC23 - 006 Prime,202,1,0.09%,0.02%,264,4,0.09%,0.05%,76.99%,0.00%,14,0,6.93%,0.00%,£313.95,£0.00,12,0
B01K72KVK4,B004BTCISS,"Pidy Feuilletee Quiche Case, 11 cm (42 Cases)",TAR02 - 002,116,4,0.05%,0.06%,149,6,0.05%,0.07%,52.99%,100.00%,14,2,12.07%,50.00%,£663.56,£94.76,11,2
B006DI0DJ6,B006DI0DJ6,Morning Foods Stabilised Oats 25 kg,CER05A - 001,70,1,0.03%,0.02%,96,1,0.03%,0.01%,93.26%,0.00%,13,0,18.57%,0.00%,£446.84,£0.00,11,0
B0893J69DV,B008B39Q3A,Lazy Lemon Juice 1 Litre (Pack of 6),JUI01 - 001,104,6,0.05%,0.10%,138,8,0.05%,0.10%,27.56%,0.00%,12,0,11.54%,0.00%,£305.88,£0.00,11,0
B00BIEE34Q,B00BIEE34Q,BÚghin Say La Perruche Pure Cane White Rough Cut Cubes 1kg SUWH1K,SUG16 - 003 Prime,32,4,0.01%,0.06%,38,5,0.01%,0.06%,27.78%,33.33%,14,4,43.75%,100.00%,£131.55,£37.52,11,3
B00EM6HYHK,B00EM6HYHK,"Pidy Sweet Tartlet Sable, 9.5 cm - Pack of 108",TAR11 - 001,178,11,0.08%,0.18%,248,16,0.09%,0.19%,29.78%,28.57%,12,2,6.74%,18.18%,£606.83,£101.10,11,2
B00OBWGU2K,B00OBWGU2K,Twix 50g - 25 x 50g,CHO33B - 011,24,4,0.01%,0.06%,26,4,0.01%,0.05%,84.62%,100.00%,12,4,50.00%,100.00%,£242.62,£81.45,11,3
B01BTOSIQI,B01BTOSIQI,Nielsen-Massey Peppermint Extract 60 ml,ESS18 - 003,84,0,0.04%,0.00%,108,0,0.04%,0.00%,66.99%,0.00%,12,0,14.29%,0.00%,£107.64,£0.00,11,0
B077BJ882X,B077BJ882X,McDougalls Fish Batter Mix - 4x3.5kg,MCD05E,28,6,0.01%,0.10%,29,6,0.01%,0.07%,62.07%,83.33%,11,6,39.29%,100.00%,£582.19,£317.74,11,6
B07GSC9MR2,B07GSC9MR2,Callebaut 823 Finest Belgian Milk Chocolate Couverture Callets 33.6% Cocoa 400g,CAL52A,158,0,0.07%,0.00%,199,0,0.07%,0.00%,9.90%,0.00%,14,0,8.86%,0.00%,£164.36,£0.00,11,0
B0B9FRDBF5,B07HNFTJ3J,Essential Cuisine Beef Glace 600g Conc St,GLA03 - 005,139,3,0.06%,0.05%,190,3,0.07%,0.04%,25.15%,100.00%,12,4,8.63%,133.33%,£382.32,£127.44,11,3
B08TMSP48Z,B08TMSP48Z,Lefktro Cornichons in Vinegar 2.05kg – Pickled Gherkins with Mustard Seeds & Dill – Large Catering Jar,GHE01C,148,6,0.07%,0.10%,178,12,0.06%,0.14%,97.70%,100.00%,15,0,10.14%,0.00%,£221.73,£0.00,11,0
B08TMV1CGB,B08TMV1CGB,Surfine Capers in Brine 1.7KG Lefktro,CAP02B Prime,44,1,0.02%,0.02%,60,1,0.02%,0.01%,96.30%,100.00%,11,1,25.00%,100.00%,£175.90,£15.99,11,1
B08ZYYSQ24,B08ZYYSQ24,Centaur Gluten Free Japanese Style Tempura Batter Mix 1kg,BRE04D - 001,40,1,0.02%,0.02%,53,1,0.02%,0.01%,97.87%,100.00%,14,4,35.00%,400.00%,£119.56,£34.16,11,1
B0C6B56HQ6,B0C6B56HQ6,Forvm Cabernet Sauvignon Balsamic-Style Vinegar – 500 ml – Solera-Aged Spanish Red Wine Vinegar (8 Years),VIN61 - 001 Prime,52,0,0.02%,0.00%,76,0,0.03%,0.00%,92.54%,0.00%,11,0,21.15%,0.00%,£208.02,£0.00,11,0
B0CCPPX8N1,B0CCPQ9FK2,Whirl Butter Substitute 4ltr,BUT25 - 001 Prime,118,2,0.05%,0.03%,166,2,0.06%,0.02%,98.54%,100.00%,11,1,9.32%,50.00%,£259.10,£23.38,11,1
B0CGVQNW6P,B0CGVQNW6P,La Perruche Pure Cane Rough Cut Cubes Brown | 100% Cane | Ideal for Tea and Coffee | Perfect for Cafes and Hotels | 1kg,SUG16 - 008,90,2,0.04%,0.03%,122,2,0.04%,0.02%,25.47%,0.00%,12,3,13.33%,150.00%,£104.64,£26.10,11,2
B0CYHN4Y2V,B0CYHJYDSD,Kerrymaid - WHIPPING CREAM - (GREEN) - 1ltr (2),UHT03 - 004 Prime,84,3,0.04%,0.05%,109,5,0.04%,0.06%,98.96%,100.00%,11,2,13.10%,66.67%,£148.35,£27.00,11,2
B0DBM79FNT,B0DBM79FNT,Chef William Crispy Panko Breadcrumbs – 10kg Foodservice Pack,PANKO004 - 001 Prime,15,2,0.01%,0.03%,17,2,0.01%,0.02%,100.00%,100.00%,13,2,86.67%,100.00%,£440.64,£67.95,11,2
B0DPJ458LV,B0DPJ458LV,"Centaur / Hazlemere Premium Duck Fat – 1kg | Ideal for Roasting, Frying & Gourmet Cooking",FAT03C - 001 Prime,70,2,0.03%,0.03%,100,2,0.04%,0.02%,100.00%,100.00%,13,0,18.57%,0.00%,£195.07,£0.00,11,0
B0DQ1BG9JQ,B0DQ1BG9JQ,"Luxury Alexander Brass Mill Salt and Pepper Grinders, 20.32 cm, Set of 2",Alexander Bundle - 001 Prime,825,13,0.37%,0.21%,"1,078",15,0.38%,0.18%,95.07%,100.00%,11,0,1.33%,0.00%,"£1,360.94",£0.00,11,0
B0DSG1W7W6,B0DSG1W7W6,Mousline - Mash Potato Mix - 4kg,POT04 - 001 Prime,34,1,0.02%,0.02%,46,1,0.02%,0.01%,94.44%,100.00%,23,15,67.65%,"1,500.00%",£867.79,£565.95,11,3
B0DSGJXNKS,B0DSGJXNKS,Ambient Mixed Topped Muffins - 16 x 105gm (BBE 01/06/26),MUFFIN024 - 003 Prime,475,19,0.22%,0.31%,579,24,0.20%,0.29%,98.67%,100.00%,11,4,2.32%,21.05%,£248.27,£90.35,11,4
B0FL3JT1QP,B0FL3JT1QP,"Callebaut Power Dark Chocolate Callets – 80% Cocoa – 2.5 kg Bag – Premium Belgian Couverture “Power 80” for Baking, Ganache & Moulding",CAL08A - 007,190,1,0.09%,0.02%,261,1,0.09%,0.01%,82.43%,0.00%,11,0,5.79%,0.00%,£496.40,£0.00,11,0
B0FX5NKY2T,B0FX5NKY2T,Chefs' Selections Bramley Apple Sauce 2.5kg | Bulk Culinary Apple,CON01E - 002 Prime,56,1,0.03%,0.02%,76,1,0.03%,0.01%,88.73%,100.00%,14,2,25.00%,200.00%,£197.74,£28.18,11,2
B0FY3FWKD9,B0FY3FWKD9,"Callebaut Milk Chocolate Crispearls 800 g – Crunchy Chocolate Coated Crisp Pearls for Baking, Desserts & Decorations - Sold by Parkers Foodservice",CALCRI002 - 001 One Day,146,2,0.07%,0.03%,170,2,0.06%,0.02%,89.24%,100.00%,12,0,8.22%,0.00%,£239.46,£0.00,11,0
B003U4LPG6,B003U4LPG6,j leblanc Champagne Vinegar 50cl,VIN24,37,3,0.02%,0.05%,40,3,0.01%,0.04%,92.50%,100.00%,10,0,27.03%,0.00%,£138.90,£0.00,10,0
B003U4LPIY,B003U4LPIY,J. Leblanc Tarragon Vinegar (500ml),VIN26 - 001,28,0,0.01%,0.00%,34,0,0.01%,0.00%,96.77%,0.00%,11,0,39.29%,0.00%,£153.27,£0.00,10,0
B008JYGOPE,B008JYGOPE,Chardonnay Vinegar,VIN60,93,5,0.04%,0.08%,132,9,0.05%,0.11%,94.96%,88.89%,10,0,10.75%,0.00%,£194.16,£0.00,10,0
B008LE65XS,B008LE65XS,jose lobato Spanish Sherry Vinegar 75cl,VIN16B - 003 Prime,63,1,0.03%,0.02%,92,1,0.03%,0.01%,39.29%,100.00%,10,0,15.87%,0.00%,£113.22,£0.00,10,0
B01BNJ7OEQ,B01BNJ7OEQ,Tate and Lyle Caster Sugar 25 kg,TATECA002 - 002,50,5,0.02%,0.08%,65,11,0.02%,0.13%,83.87%,75.00%,13,5,26.00%,100.00%,£455.37,£176.45,10,2
B077Q4RCD6,B077Q4RCD6,delisupplies 3 Rolls Wrapmaster 4500 Aluminium Foil Refill Rolls 90M x 45cm Great Value,WRA04 - 003,24,5,0.01%,0.08%,26,5,0.01%,0.06%,95.45%,75.00%,12,1,50.00%,20.00%,£629.40,£52.43,10,1
B07HN9CWS4,B07HN9CWS4,Essential Cuisine Chicken Glace - 1x600g,GLA04 - 001,137,6,0.06%,0.10%,173,7,0.06%,0.08%,32.72%,0.00%,10,1,7.30%,16.67%,£319.49,£29.98,10,1
B08TMMR32J,B08TMMR32J,Caperberries in Brine 1.58KG Lefktro,CAP03A Prime,34,0,0.02%,0.00%,48,0,0.02%,0.00%,88.64%,0.00%,11,2,32.35%,0.00%,£173.28,£31.11,10,2
B08W2GKPBD,B08W2GKPBD,Raspberry Vinegar 750ml,VIN13A,57,1,0.03%,0.02%,71,1,0.02%,0.01%,98.55%,100.00%,15,0,26.32%,0.00%,£157.08,£0.00,10,0
B093C4T4C7,B093C4T4C7,"Luxury Seed Mix - Pumpkin, Sunflower, Linseed & Poppy Seed 1Kg Mix Parkers Foodservice",SEE09 - 001,17,0,0.01%,0.00%,20,0,0.01%,0.00%,100.00%,0.00%,10,0,58.82%,0.00%,£110.02,£0.00,10,0
B093T7TS2H,B093T7TS2H,Cider Vinegar 5L Lefktro Brand,VIN14 - 001,16,0,0.01%,0.00%,24,0,0.01%,0.00%,100.00%,0.00%,18,0,112.50%,0.00%,£199.56,£0.00,10,0
B0B9FZK2GX,B09T3D914S,"Bisto Original Gravy Granules 1.9kg | Rich & Smooth Instant Gravy | Catering Size Tub | Perfect for Roast Dinners, Mash & Everyday Meals",GRA02 - 005,49,1,0.02%,0.02%,69,1,0.02%,0.01%,32.26%,0.00%,10,0,20.41%,0.00%,£202.41,£0.00,10,0
B0BW1387N3,B0BW1387N3,Heinz Malt Vinegar 200 Sachets x 7g,HEI10I - 002,22,2,0.01%,0.03%,26,2,0.01%,0.02%,91.67%,100.00%,10,2,45.45%,100.00%,£228.09,£45.48,10,2
B0CD7WJGVM,B0CD7WHNNJ,"Crusha Milk Shake Syrup 1ltr (Chocolate, 1)",CRUSHA002 - 003 Prime,244,2,0.11%,0.03%,295,3,0.10%,0.04%,19.51%,0.00%,10,1,4.10%,50.00%,£104.36,£10.34,10,1
B0CVNFY9MK,B0CVNFY9MK,Kerrymaid 5 x 1L Angelito Ice Cream Mix With Welari Thank You Card Skimmed Milk Instant Ready To Chill Vegeterian Gluten FREE Dairy Sundea Mousse Dessert Shakes (5L) (5pack),UHT34A - 002,277,11,0.13%,0.18%,353,13,0.12%,0.16%,52.75%,50.00%,10,0,3.61%,0.00%,£244.56,£0.00,10,0
B0D6Z2ST61,B0D6Z2ST61,Essential Cuisine - VEAL JUS - 1kg - (Pack of 4),JUS01 - 002 Prime,14,0,0.01%,0.00%,16,0,0.01%,0.00%,73.33%,0.00%,10,2,71.43%,0.00%,"£1,072.50",£214.50,10,2
B0DKP8SLC1,B0DKP8SLC1,"3 X Ice Cream Mix - Soft Serve - 3 Pack Jersey Gold Luxury Chocolate Ice Cream Mix- Superior Creamy Taste - Use At Home or Commercially - 3 X 1L - Nut Free, Gluten Free Deliciousness",UHT31C - 003,67,2,0.03%,0.03%,78,2,0.03%,0.02%,87.50%,100.00%,13,0,19.40%,0.00%,£346.15,£0.00,10,0
B0FQPWQZ2R,B0FQPWQZ2R,"Callebaut Belgian Chocolate Callets Bundle – Milk 823 & Gold, 2 x 400g for Baking & Desserts (Sold by Parkers Foodservice)",Callebaut bundle - 004,92,1,0.04%,0.02%,118,1,0.04%,0.01%,95.37%,0.00%,10,0,10.87%,0.00%,£178.70,£0.00,10,0
B004BTED72,B004BTED72,Pidy Zakouski Mini Round Vol Au Vent Cases - 96 Portions,TAR31-001 Prime,126,8,0.06%,0.13%,179,11,0.06%,0.13%,37.01%,0.00%,15,5,11.90%,62.50%,£369.86,£122.85,9,2
B00CBJX8YI,B00CBJX8YI,"Folkington's Fruit Juice, Cloudy Apple Juice, 12 Glass Bottles, Pure Fruit Juice, Multipack 12 x 250 ml",FOL01 - 002,58,3,0.03%,0.05%,71,3,0.02%,0.04%,98.51%,100.00%,12,0,20.69%,0.00%,£312.24,£0.00,9,0
B00V6HL802,B00V6HL802,(4 PACK) - Bottle Green - Ginger & Lemongrass Cordial | 500ml | 4 PACK BUNDLE,COR51 - 007,77,1,0.03%,0.02%,93,1,0.03%,0.01%,54.65%,100.00%,10,2,12.99%,200.00%,£262.13,£52.61,9,2
B00Y2F46X6,B00Y2F46X6,Belazu Balsamic Pearls (55g) - Pack of 2,VIN55B,23,2,0.01%,0.03%,28,3,0.01%,0.04%,96.15%,100.00%,9,1,39.13%,50.00%,£163.12,£18.04,9,1
B0100A3FC4,B0100A3FC4,Brown Bag Crisps | Sea Salt And Vinegar | 20 x 40G,CRI31 - 005,15,0,0.01%,0.00%,22,0,0.01%,0.00%,94.74%,0.00%,9,0,60.00%,0.00%,£162.82,£0.00,9,0
