(Parent) ASIN,(Child) ASIN,Title,SKU,Sessions – Total,Sessions – Total – B2B,Session percentage – Total,Session percentage – Total – B2B,Page views – Total,Page views – Total – B2B,Page views percentage – Total,Page views percentage – Total – B2B,Featured Offer (Buy Box) percentage,Featured Offer (Buy Box) percentage – B2B,Units ordered,Units ordered – B2B,Unit Session Percentage,Unit session percentage – B2B,Ordered Product Sales,Ordered product sales – B2B,Total order items,Total order items – B2B
B0FPGK976K,B0FPGK976K,"Callebaut Dark Chocolate Croissant Sticks 8 cm, 1.6 kg – Premium Belgian Baking Chocolate for Pastries & Desserts - Sold by Parkers Foodservice",DEC23 - 006 Prime,29,0,0.14%,0.00%,40,0,0.15%,0.00%,73.53%,0.00%,2,0,6.90%,0.00%,£50.92,£0.00,2,0
B0FQVCVQJH,B0FQVCVQJH,Chefs’ Selections Bramley Apple Pie Filling 2.5kg – Catering-Size Fruit for Desserts & Savoury Dishes – Suitable for Vegans & Vegetarians (Packaging may vary),CON01E - 001 Prime,18,1,0.09%,0.16%,22,1,0.08%,0.12%,100.00%,0.00%,2,0,11.11%,0.00%,£36.60,£0.00,2,0
B0FV3NDXVJ,B0FV3NDXVJ,Kettle Chips Sea Salt & Balsamic Vinegar Crisps 40g – Pack of 54 | Gourmet Potato Chips,KETTLE003 - 001,70,3,0.34%,0.49%,81,3,0.31%,0.35%,100.00%,100.00%,2,0,2.86%,0.00%,£67.54,£0.00,2,0
B0FY3P5NBY,B0FY3P5NBY,"Dawn Blondie Mix 3.5 kg – Buttery Blondie Batter Mix, Suitable for Vegetarians",DAWN3.5H - 001 Prime,6,0,0.03%,0.00%,7,0,0.03%,0.00%,100.00%,0.00%,2,0,33.33%,0.00%,£49.38,£0.00,2,0
B0G1CCSV24,B0G1CCSV24,Riverdene Tinned Sweetcorn 2.125kg – Canned Sweetcorn in Water,VEG13C - 001 Prime,14,0,0.07%,0.00%,22,0,0.08%,0.00%,100.00%,0.00%,2,0,14.29%,0.00%,£18.98,£0.00,2,0
B0GL8FGGBL,B0GL8FGGBL,"The Wooden Spoon Peaches with Brandy (Elena) 410g | UK Made, ABV 5%",WOODEN022 - 001,7,0,0.03%,0.00%,7,0,0.03%,0.00%,100.00%,0.00%,3,0,42.86%,0.00%,£40.47,£0.00,2,0
B0CH1LNQ4Y,B000EGEWCC,"MONIN Premium Chocolate Syrup 700ml for Coffee and Cocktails. Vegan-Friendly, Allergen-Free, 100% Natural Flavours and Colourings",MONINS05,151,3,0.73%,0.49%,173,3,0.66%,0.35%,0.00%,0.00%,1,0,0.66%,0.00%,£15.00,£0.00,1,0
B000LG0SL4,B000LG0SL4,NIELSEN MASSEY - COFFEE EXTRACT - 60ML,ESS12 - 008 Prime,7,1,0.03%,0.16%,10,1,0.04%,0.12%,0.00%,0.00%,1,0,14.29%,0.00%,£9.12,£0.00,1,0
B000NLV0Z0,B000NLV0Z0,Aluminium Catering Foil 450 mm x 75 m (Pack of 1),CATER002 - 002 Prime,4,0,0.02%,0.00%,5,0,0.02%,0.00%,0.00%,0.00%,1,0,25.00%,0.00%,£14.74,£0.00,1,0
B001AO2HCO,B001AO2HCO,Nielsen-massey Pure Peppermint Extract 60 ml,ESS18 - 002,12,0,0.06%,0.00%,17,0,0.06%,0.00%,82.35%,0.00%,1,0,8.33%,0.00%,£8.95,£0.00,1,0
B0027XXHSK,B0027XXHSK,barbera unfiltered extra virgin olive oil 1ltr two star great taste award winner 2011,OIL01B,17,1,0.08%,0.16%,20,1,0.08%,0.12%,88.89%,0.00%,1,0,5.88%,0.00%,£24.22,£0.00,1,0
B002E2K1EW,B002E2K1EW,Lyle's Golden Syrup Poly Bottle 7.26 kg,TATESY001 - 003 uk shipping,33,3,0.16%,0.49%,42,7,0.16%,0.82%,4.76%,0.00%,1,0,3.03%,0.00%,£23.54,£0.00,1,0
B002E2K1EW,B002E2K1EW,Lyle's Golden Syrup Poly Bottle 7.26 kg,TATESY001 - 003,33,3,0.16%,0.49%,42,7,0.16%,0.82%,4.76%,0.00%,1,0,3.03%,0.00%,£23.88,£0.00,1,0
B002WTDZXG,B002WTDZXG,Sosa Powdered Egg White Albumina 500 g,SOSAEG01 - 001,6,2,0.03%,0.33%,8,3,0.03%,0.35%,100.00%,100.00%,1,1,16.67%,50.00%,£41.92,£41.92,1,1
B0035AV5II,B0035AV5II,Mae Ploy Green Curry Paste (Pack of 3) by Mae Ploy,ORI25 - 005 Prime,3,1,0.01%,0.16%,3,1,0.01%,0.12%,100.00%,100.00%,8,8,266.67%,800.00%,£99.12,£99.12,1,1
B0CH1LNQ4Y,B0049DH8JA,"MONIN Premium Glasco Lemon Syrup 700ml for Cocktails and Mocktails. Vegan-Friendly, 100 Percent Natural Flavours and Colourings",MONINS31 - 001 Prime,58,0,0.28%,0.00%,70,0,0.27%,0.00%,1.54%,0.00%,1,0,1.72%,0.00%,£12.35,£0.00,1,0
B004J8G8UK,B004J8G8UK,"Knorr Gluten Free Chicken Paste Bouillon, 1 kg",BOU03 - 005,32,0,0.16%,0.00%,40,0,0.15%,0.00%,23.68%,0.00%,1,0,3.13%,0.00%,£33.57,£0.00,1,0
B004J8G8UK,B004J8G8UK,"Knorr Gluten Free Chicken Paste Bouillon, 1 kg",BOU03 - 005 Prime,32,0,0.16%,0.00%,40,0,0.15%,0.00%,23.68%,0.00%,1,0,3.13%,0.00%,£35.00,£0.00,1,0
B0F9ZSK739,B004L5EP8I,"Lee Kum Kee Sweet and Sour Sauce, Professional Range Bulk Size, Vegan, 2.3 kg (Pack of 1)",ORI06B,188,2,0.91%,0.33%,226,3,0.86%,0.35%,17.92%,0.00%,1,0,0.53%,0.00%,£15.69,£0.00,1,0
B0D6VZ1GN5,B004TEZGF2,"Eager Apple Juice 100% Pressed, Refreshing Fruit Drink, NFC Not From Concentrate, 1 Litre (Pack of 8)",EAGERA001 - 007 Prime,110,3,0.54%,0.49%,154,8,0.59%,0.94%,3.50%,62.50%,3,3,2.73%,100.00%,£89.70,£89.70,1,1
B004TEZJ5O,B004TEZJ5O,"Eager Tomato Juice 100% Pressed, Refreshing Fruit Drink, NFC Not From Concentrate, 1 Litre (Pack of 8)",EAGERT001 - 001,101,5,0.49%,0.81%,132,5,0.50%,0.59%,3.97%,0.00%,1,0,0.99%,0.00%,£28.84,£0.00,1,0
B0050O7MAW,B0050O7MAW,"Flying Goose Hoisin Sauce, 730 ml, Pack of 6",ORI04D - 003,1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,£31.73,£0.00,1,0
B0051BU3WI,B0051BU3WI,"Knorr Gluten Free Vegetable Paste Bouillon, 1kg",BOU02 - 001,6,0,0.03%,0.00%,6,0,0.02%,0.00%,33.33%,0.00%,1,0,16.67%,0.00%,£34.29,£0.00,1,0
B0051C19BQ,B0051C19BQ,"Bottle Green Elderflower Cordial, 500ml",COR50 - 006 Prime,133,1,0.65%,0.16%,169,1,0.65%,0.12%,0.00%,0.00%,1,0,0.75%,0.00%,£9.75,£0.00,1,0
B005R05XAA,B005R05XAA,Weetabix Original Pack of 96 x 1 Biscuit (18g) – 100 percent Wholegrain & High Fibre – Source of Iron & Vitamin B1 – UK’s No.1 Breakfast Cereal,CER21A - 001,108,5,0.53%,0.81%,139,8,0.53%,0.94%,0.00%,0.00%,1,1,0.93%,20.00%,£28.40,£28.40,1,1
B006ZYANKW,B006ZYANKW,Burts Potato Chips Sea Salted 150 g (Pack of 10),CRI10 - 001,0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,1,0,0.00%,0.00%,£19.83,£0.00,1,0
B0074FOIFC,B0074FOIFC,"Knorr Gluten Free Clear Fish Paste Bouillon, 1kg",BOU04 - 001,5,0,0.02%,0.00%,5,0,0.02%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,£33.57,£0.00,1,0
B082YPRCFS,B007OTVFOA,Hikari Shinshu Awase Miso 1 Kg (Pack of 2),ORI52B - 003,12,0,0.06%,0.00%,19,0,0.07%,0.00%,94.74%,0.00%,1,0,8.33%,0.00%,£12.62,£0.00,1,0
B007V60P42,B007V60P42,Opies Pickled Walnuts 4-pack X 390g,PIC06R,1,0,0.00%,0.00%,2,0,0.01%,0.00%,0.00%,0.00%,1,1,100.00%,0.00%,£20.57,£20.57,1,1
B0893J69DV,B008B39Q3A,Lazy Lemon Juice 1 Litre (Pack of 6),JUI01 - 001 uk shipping,22,2,0.11%,0.33%,28,4,0.11%,0.47%,74.07%,0.00%,1,0,4.55%,0.00%,£24.79,£0.00,1,0
B008F66BK4,B008F66BK4,"Valrhona Chocolat Noir, Guanaja 70%, 1kg",VALRHO010 - 001 Prime,64,3,0.31%,0.49%,90,3,0.34%,0.35%,4.88%,66.67%,1,0,1.56%,0.00%,£38.99,£0.00,1,0
B008X6CR0O,B008X6CR0O,Monin Vanilla Frappe Mix 1.36kg Tub,MONINF001 a,40,5,0.19%,0.81%,48,10,0.18%,1.17%,41.67%,50.00%,1,0,2.50%,0.00%,£28.94,£0.00,1,0
B0096POXXA,B0096POXXA,La Perruche brown and white sugar cubes individually wrapped 2.5 kilograms,SUG31,25,3,0.12%,0.49%,37,3,0.14%,0.35%,8.57%,0.00%,1,0,4.00%,0.00%,£31.20,£0.00,1,0
B00ABXV5JG,B00ABXV5JG,Deli Supplies 3 x Rolls Refill Wrapmaster 4500 Baking Parchment Paper 50M x 45cm Great Value,WRA06 - 009,2,1,0.01%,0.16%,3,2,0.01%,0.23%,100.00%,100.00%,1,1,50.00%,100.00%,£30.82,£30.82,1,1
B00AZL7UES,B00AZL7UES,Cadbury Instant Hot Chocolate Sachets 28 g (Pack of 50),HOT19 Prime,99,9,0.48%,1.46%,126,10,0.48%,1.17%,0.89%,0.00%,1,0,1.01%,0.00%,£28.87,£0.00,1,0
B00B80FFOM,B00B80FFOM,"Kuhne Sauerkraut, 810g",PIC09A,28,2,0.14%,0.33%,29,2,0.11%,0.23%,3.45%,0.00%,1,0,3.57%,0.00%,£7.61,£0.00,1,0
B00BEVX006,B00BEVX006,Valrhona White Baking Chocolate Chips 35% (Ivory) 1 kg,VALRHO017 - 001 Prime,35,3,0.17%,0.49%,40,3,0.15%,0.35%,7.50%,0.00%,1,0,2.86%,0.00%,£43.33,£0.00,1,0
B00BIEE34Q,B00BIEE34Q,BÚghin Say La Perruche Pure Cane White Rough Cut Cubes 1kg SUWH1K,SUG16 - 003 Prime,10,1,0.05%,0.16%,10,1,0.04%,0.12%,0.00%,0.00%,1,0,10.00%,0.00%,£9.38,£0.00,1,0
B00BQAUS1Y,B00BQAUS1Y,SOSA Powdered Smoke 500 g,SOS51 - 001,27,2,0.13%,0.33%,30,2,0.11%,0.23%,0.00%,0.00%,1,1,3.70%,50.00%,£27.36,£27.36,1,1
B093CPH8Q9,B00CBJX6I6,"Folkington's Fruit Juice, Cloudy Pear, 12 Glass Bottles, Pure Fruit Juice, Multipack 12 x 250 ml",FOL02 - 001 Prime,23,2,0.11%,0.33%,32,2,0.12%,0.23%,0.00%,0.00%,1,0,4.35%,0.00%,£25.75,£0.00,1,0
B00CBJX8YI,B00CBJX8YI,"Folkington's Fruit Juice, Cloudy Apple Juice, 12 Glass Bottles, Pure Fruit Juice, Multipack 12 x 250 ml",FOL01 - 002,15,1,0.07%,0.16%,20,1,0.08%,0.12%,94.44%,100.00%,4,0,26.67%,0.00%,£104.00,£0.00,1,0
B00DI7R7SU,B00DI7R7SU,"Lefktro Capote Capers in Brine – 1kg Drained Weight, Large 9-11mm, Gourmet Mediterranean Capers",CAP01B,5,1,0.02%,0.16%,6,2,0.02%,0.23%,100.00%,100.00%,1,0,20.00%,0.00%,£13.03,£0.00,1,0
B00DI7Y2W4,B00DI7Y2W4,LEFKTRO LILLIPUT Capers 1kg Drained Weight,CAP02C - 001,3,1,0.01%,0.16%,4,1,0.02%,0.12%,100.00%,100.00%,1,0,33.33%,0.00%,£18.58,£0.00,1,0
B0F8P4WLBQ,B00DUSKC4S,"Lee Kum Kee Gluten Free Oyster Sauce, 2.31 kg (Pack of 1)",ORI08C - 001,206,4,1.00%,0.65%,278,5,1.06%,0.59%,0.41%,50.00%,1,0,0.49%,0.00%,£15.62,£0.00,1,0
B00EOSDJA2,B00EOSDJA2,"Taylors of Harrogate Earl Grey Tea, 20 Tea Bags (Pack of 6, Total 120 Teabags)",TAYLOR003 - 001,1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,£18.62,£0.00,1,0
B082YPH1NJ,B00F9WNJ7A,"Yutaka Yuzu Seasoning Sauce 100ml (Pack of 2) | Zesty & Refreshing Japanese Citrus Sauce | Ideal for Marinades, Dressings, Dips & Seafood | Vegan-Friendly",ORI105 - 001,13,0,0.06%,0.00%,15,0,0.06%,0.00%,0.00%,0.00%,1,0,7.69%,0.00%,£12.06,£0.00,1,0
B0CRTGH7B9,B00FU0E010,"Colman's Original English Mustard Powder, 454 g",COL09 uk shipping,30,0,0.15%,0.00%,43,0,0.16%,0.00%,51.35%,0.00%,1,0,3.33%,0.00%,£16.64,£0.00,1,0
B0CF54WCRQ,B00GLRYQ2O,"MONIN 10ml Pump. Compatible with 700ml Glass MONIN Syrup Bottles for Easy Use. Use 2 Pumps for Coffee, 3 Pumps for Frappes, 1-2 Pumps for Cocktails",MONINS50 - 001 Prime,222,9,1.08%,1.46%,315,17,1.20%,1.99%,3.18%,0.00%,2,0,0.90%,0.00%,£19.18,£0.00,1,0
B00HR1QF40,B00HR1QF40,Nielsen-Massey Pure Orange Extract 60 ml,ESS16 - 003,19,0,0.09%,0.00%,21,0,0.08%,0.00%,0.00%,0.00%,1,0,5.26%,0.00%,£8.96,£0.00,1,0
B00IIK9B3Q,B00IIK9B3Q,Monin Chocolate 700ml,MONINS05 - 004,3,0,0.01%,0.00%,4,0,0.02%,0.00%,50.00%,0.00%,1,0,33.33%,0.00%,£15.00,£0.00,1,0
B099RWKZN2,B00IZHCTO0,"Twinings English Breakfast Tea Enveloped Tea Bags, 6 Boxes of 50 Individually Wrapped Tea Bags",TWIN001 - 003,43,10,0.21%,1.63%,74,27,0.28%,3.17%,6.06%,16.67%,8,8,18.60%,80.00%,£277.28,£277.28,1,1
B00K2DULIG,B00K2DULIG,Tate & Lyle Caster Sugar ( 2Kg x 1 ),TATECA001 - 010 Prime,0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,1,0,0.00%,0.00%,£9.99,£0.00,1,0
B00L4A7K2Q,B00L4A7K2Q,Buchanans Raisins 3kg,DRIRAI001-002,2,1,0.01%,0.16%,2,1,0.01%,0.12%,100.00%,100.00%,1,1,50.00%,100.00%,£18.33,£18.33,1,1
B00LQTBX46,B00LQTBX46,Lee Kum Kee Char Siu Sauce,ORI27 - 007,2,0,0.01%,0.00%,4,0,0.02%,0.00%,33.33%,0.00%,1,0,50.00%,0.00%,£6.49,£0.00,1,0
B00NQY4V70,B00NQY4V70,"Nihon Shokken Japanese Classic Dressing, 1000 millilitre",ORI100,3,0,0.01%,0.00%,4,0,0.02%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,£20.37,£0.00,1,0
B00OPYLXBW,B00OPYLXBW,Béghin Say La Perruche Pure Cane Rough Cut Cubes 1kg SUBR1K Case Of 8,SUG17E,1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,£39.37,£0.00,1,0
B00PCN326O,B00PCN326O,Bovril Beef Flavoured Drink 450g,HOT04B - 014,3,0,0.01%,0.00%,3,0,0.01%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,£17.56,£0.00,1,0
B00RP191BQ,B00RP191BQ,Odysea Roasted Red Peppers (Pack of 6 x 450g Jars),VEG10B - 001 Prime,6,1,0.03%,0.16%,7,2,0.03%,0.23%,14.29%,50.00%,1,0,16.67%,0.00%,£26.64,£0.00,1,0
B0DD57LNSQ,B00RXGC0QQ,"Heinz Tomato Ketchup, 2.15Ltr",HEI01,103,1,0.50%,0.16%,108,1,0.41%,0.12%,91.00%,100.00%,2,0,1.94%,0.00%,£35.36,£0.00,1,0
B082YQ7CHV,B00TZT4ABM,Squid Brand Fish Sauce 700 ml (Pack of 6),ORI18 - 002,3,1,0.01%,0.16%,4,2,0.02%,0.23%,50.00%,100.00%,1,1,33.33%,100.00%,£26.38,£26.38,1,1
B0845J85V4,B00TZT6YZC,Golden Swan Vietnamese Prawn Cracker 2 Kg (Pack of 2),ACC02A - 003,11,0,0.05%,0.00%,15,0,0.06%,0.00%,84.62%,0.00%,1,0,9.09%,0.00%,£15.22,£0.00,1,0
B00XUFNSVK,B00XUFNSVK,"Tate Tate & Lyle Fairtrade Jam Sugar, 1Kg",TATEJA001 - 004,24,0,0.12%,0.00%,31,0,0.12%,0.00%,13.79%,0.00%,1,0,4.17%,0.00%,£7.66,£0.00,1,0
B00Y2LW8FI,B00Y2LW8FI,Mrs Elswood Sweet Cucumber Sandwich Slices (540g) - Pack of 2,GHE05A - 004,4,0,0.02%,0.00%,4,0,0.02%,0.00%,50.00%,0.00%,1,0,25.00%,0.00%,£9.76,£0.00,1,0
B00YALCLGQ,B00YALCLGQ,Cooks & Co Anchovy Fillets in Sunflower Oil (365g) - Pack of 2,FIS10A - 008,1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,1,1,100.00%,0.00%,£20.67,£20.67,1,1
B00Z69R67K,B00Z69R67K,Thai Taste Rice Vermicelli Noodles Nests (200g) - Pack of 6,THAITA009 - 004,2,0,0.01%,0.00%,2,0,0.01%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,£13.14,£0.00,1,0
B00Z69RBGQ,B00Z69RBGQ,Thai Taste Folded Rice Noodles (200g) - Pack of 6,THAITA006 - 003,8,0,0.04%,0.00%,12,0,0.05%,0.00%,100.00%,0.00%,1,0,12.50%,0.00%,£13.49,£0.00,1,0
B01067G5PU,B01067G5PU,Cawston Press | Cloudy Apple In Cans | 24 x 330ML,CAW11 - 002,2,0,0.01%,0.00%,2,0,0.01%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,£32.76,£0.00,1,0
B0BZC8J31J,B010E0OC2C,HP Brown Sauce 2.3kg,HEI32A - 001 Prime,51,0,0.25%,0.00%,65,0,0.25%,0.00%,20.00%,0.00%,1,0,1.96%,0.00%,£17.82,£0.00,1,0
B010E0U3T8,B010E0U3T8,"Twinings Redbush Teabags (Pack of 2, Total 20 Teabags)",TWIN008 - 003,2,0,0.01%,0.00%,2,0,0.01%,0.00%,0.00%,0.00%,1,0,50.00%,0.00%,£9.32,£0.00,1,0
B010VSW5NU,B010VSW5NU,Schweppes Indian Tonic Water (3x1L) - Pack of 2,RETAIL61 - 004,6,0,0.03%,0.00%,6,0,0.02%,0.00%,50.00%,0.00%,1,0,16.67%,0.00%,£18.32,£0.00,1,0
B014143TL2,B014143TL2,Sosa Powdered Dried Beetroot 300 g,SOSABE001 - 001,2,0,0.01%,0.00%,3,0,0.01%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,£18.51,£0.00,1,0
B015Y1PDWO,B015Y1PDWO,Crusha Strawberry Milkshake Mix - 1Litre,CRUSHA003,30,3,0.15%,0.49%,42,7,0.16%,0.82%,0.00%,0.00%,1,0,3.33%,0.00%,£9.93,£0.00,1,0
B015Y1R1LU,B015Y1R1LU,Bovril Beef Flavoured Drink 450g,HOT04B - 002,5,0,0.02%,0.00%,5,0,0.02%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,£17.56,£0.00,1,0
B017RMA5JO,B017RMA5JO,Belazu Rose Harissa 170g - Pack of 6,SPI12AA - 004,6,0,0.03%,0.00%,6,0,0.02%,0.00%,50.00%,0.00%,1,0,16.67%,0.00%,£27.17,£0.00,1,0
B018OSTS02,B018OSTS02,MERIDIAN BARLEY MALT EXTRACT 370GM by MERIDIAN FOODS - No GM Soya us,BAK21A - 001,21,0,0.10%,0.00%,30,0,0.11%,0.00%,17.39%,0.00%,1,0,4.76%,0.00%,£7.89,£0.00,1,0
B01A5WY2MY,B01A5WY2MY,"Taylors of Harrogate Assam Tea, 20 Individually Wrapped & Tagged Tea Bags",TAYLOR009 - 004,4,0,0.02%,0.00%,6,0,0.02%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,£6.74,£0.00,1,0
B01AAABOZE,B01AAABOZE,Callebaut Select Dark Chocolate Baking Callets 1 kg,CAL02A - 009 One Day,88,0,0.43%,0.00%,122,0,0.47%,0.00%,15.00%,0.00%,1,0,1.14%,0.00%,£19.90,£0.00,1,0
B01AG6IHO8,B01AG6IHO8,Carnation Caramel 397G. - 397Gm - Pack of 6,SWE09C - 004,0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,1,0,0.00%,0.00%,£25.80,£0.00,1,0
B01B6G5D58,B01B6G5D58,"Callebaut, Milk, Dark & White chocolate chips (3 x 1kg Bundle)",BUNDLE001 - 002,321,12,1.56%,1.95%,386,16,1.48%,1.88%,14.70%,0.00%,1,0,0.31%,0.00%,£51.88,£0.00,1,0
B0C5F6X57M,B01B7GJKA6,Tate and Lyle Fairtrade Demerara Rough Cut Sugar Cubes 1 kg (Pack of 4),TATECU001 - 002,9,1,0.04%,0.16%,10,1,0.04%,0.12%,11.11%,0.00%,1,0,11.11%,0.00%,£20.28,£0.00,1,0
B01B7GJWCW,B01B7GJWCW,"Tate & Lyle - Fairtrade Dark Soft Brown Sugar - Rich Treacly Flavour and Moist Texture - Can Be Used for Baking, Puddings & Savoury Dishes - 25kg Bulk Sugar Bag",TATESO001B - 002,6,1,0.03%,0.16%,8,1,0.03%,0.12%,100.00%,0.00%,1,0,16.67%,0.00%,£38.99,£0.00,1,0
B01B86GEGI,B01B86GEGI,Whirl Vegetable Oil Butter Flavour - 5 x 4LTR,BUT25C,1,0,0.00%,0.00%,1,0,0.00%,0.00%,0.00%,0.00%,1,0,100.00%,0.00%,£99.54,£0.00,1,0
B01D02GAA8,B01D02GAA8,Tate & Lyle - Caster Sugar - Fine Crystals for Smooth Blending and Baking - Perfect for Sponge Cakes & Pastries - Available in Different Sizes - 6 x 2kg,TATECA001 - 009 Prime,5,0,0.02%,0.00%,5,0,0.02%,0.00%,75.00%,0.00%,1,0,20.00%,0.00%,£22.79,£0.00,1,0
B01E4L4HGS,B01E4L4HGS,Fermipan | Dried Yeast | 5 x 500g,BAK01 - 033,0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,1,0,0.00%,0.00%,£22.31,£0.00,1,0
B01EX172HU,B01EX172HU,( 1.9kg Pack ) Bisto for Meat Gravy Granules 1.9kg,GRA02,1,0,0.00%,0.00%,1,0,0.00%,0.00%,0.00%,0.00%,2,0,200.00%,0.00%,£42.16,£0.00,1,0
B01EX17U5O,B01EX17U5O,( 25kg Pack ) Tate & Lyle Granulated Cane Sugar 25kg Y,TATEGR002 - 002,5,0,0.02%,0.00%,5,0,0.02%,0.00%,100.00%,0.00%,1,1,20.00%,0.00%,£34.60,£34.60,1,1
B01EX17WMK,B01EX17WMK,( 2 Pack ) Branston Small Chunk Pickle 2.55kg,PIC01C - 003,5,0,0.02%,0.00%,8,0,0.03%,0.00%,87.50%,0.00%,1,0,20.00%,0.00%,£30.74,£0.00,1,0
B01EX17WMK,B01EX17WMK,( 2 Pack ) Branston Small Chunk Pickle 2.55kg,PIC01C - 004,5,0,0.02%,0.00%,8,0,0.03%,0.00%,87.50%,0.00%,1,1,20.00%,0.00%,£31.33,£31.33,1,1
B01EX18LS4,B01EX18LS4,( 3kg Pack ) Batchelors Original Mushy Peas 3kg,VEG06B - 008 Prime,4,1,0.02%,0.16%,4,1,0.02%,0.12%,100.00%,100.00%,4,4,100.00%,400.00%,£47.68,£47.68,1,1
B01FR0OJT0,B01FR0OJT0,Taylor & Colledge Vanilla Bean Paste 65g (Pack of 10),VAN07 - 020,2,0,0.01%,0.00%,3,0,0.01%,0.00%,33.33%,0.00%,1,0,50.00%,0.00%,£71.36,£0.00,1,0
B01G3T5P9M,B01G3T5P9M,KTC Crispy Fried Onions - 3 x 400g,ORI300C - 006,7,0,0.03%,0.00%,10,0,0.04%,0.00%,0.00%,0.00%,1,0,14.29%,0.00%,£12.46,£0.00,1,0
B01GJTZFX2,B01GJTZFX2,Yutaka Fukujinzuke Mixed Vegetables Pickled 1 kg,PIC10 - 001,41,1,0.20%,0.16%,46,1,0.18%,0.12%,7.14%,0.00%,2,0,4.88%,0.00%,£18.22,£0.00,1,0
B01H5GE1PG,B01H5GE1PG,"Taylors of Harrogate Lemon and Ginger Tea, 20 Teabags, Pack of 6, Total 120 Teabags",TAYLOR001 - 001 uk shipping,23,1,0.11%,0.16%,31,3,0.12%,0.35%,46.43%,0.00%,1,0,4.35%,0.00%,£20.40,£0.00,1,0
B08LHHKQQP,B01HT9AHUC,"Belazu Early Harvest Extra Virgin Olive Oil, 500ml",OIL03 - 001,184,1,0.90%,0.16%,257,1,0.98%,0.12%,0.00%,0.00%,1,0,0.54%,0.00%,£16.20,£0.00,1,0
B01IU4NFJ0,B01IU4NFJ0,"Polenghi ReaLime Lime Juice 1L – Pure Lime Juice From Concentrate | Authentic Citrus Flavour for Cocktails, Cooking & Mixology",JUI02D - 001,4,0,0.02%,0.00%,9,0,0.03%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,£8.99,£0.00,1,0
B01M1NZKJD,B01M1NZKJD,Pidy Sweet 11 cm Butter Straight Sided Tart (Pack of 72),TAR17 - 004,9,1,0.04%,0.16%,11,2,0.04%,0.23%,100.00%,0.00%,1,0,11.11%,0.00%,£38.62,£0.00,1,0
B01M65D7J8,B01M65D7J8,Callebaut 100% Cocoa Mass Easymelt 2.5kg,CAL40 - 001 Prime,28,0,0.14%,0.00%,40,0,0.15%,0.00%,2.78%,0.00%,1,0,3.57%,0.00%,£48.89,£0.00,1,0
B01MA206CU,B01MA206CU,Fontinella Artichoke Hearts 390 g,VEG09G - 001 Prime,5,0,0.02%,0.00%,5,0,0.02%,0.00%,60.00%,0.00%,1,0,20.00%,0.00%,£7.66,£0.00,1,0
B01MRBZHCT,B01MRBZHCT,MERCHANT GOURMET | Chestnut Puree | 4 x 200g,NUT12C - 003 Prime,3,0,0.01%,0.00%,4,0,0.02%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,£12.82,£0.00,1,0
B01MTKD0SD,B01MTKD0SD,Middleton's Smokey BBQ Glaze 2.5kg Resealable Red Tub,POW04 - 001 Prime,4,0,0.02%,0.00%,5,0,0.02%,0.00%,100.00%,0.00%,2,0,50.00%,0.00%,£44.98,£0.00,1,0
B01N8QYKMP,B01N8QYKMP,Monin Vanilla Frappe Mix 1.36kg Tub - Flavoured Coffee Powder for Coffee Shops by Monin,MONINF001 - 001,14,0,0.07%,0.00%,15,0,0.06%,0.00%,35.71%,0.00%,1,0,7.14%,0.00%,£31.64,£0.00,1,0
B0BVYTNSXL,B06X9N487P,TABASCO brand Tabasco Original Flavor Pepper Sauce 2 Oz Pack Of 4,CON06 - 003 Prime,12,1,0.06%,0.16%,16,3,0.06%,0.35%,0.00%,0.00%,1,1,8.33%,100.00%,£17.77,£17.77,1,1
B06XBXTMC7,B06XBXTMC7,Package of: 4 Markers Liquid Chalk Securit Tip 1 x 2 mm White,CHALK01 - 004 Prime,1,0,0.00%,0.00%,2,0,0.01%,0.00%,0.00%,0.00%,1,1,100.00%,0.00%,£18.26,£18.26,1,1
B0C3PTSQYJ,B06XKL46LD,"SafeTouch 11211-XL Powder Free Blue Vinyl Gloves - Box of 100 - Extra Large,Blue",GLO16A - 003 Prime,2,0,0.01%,0.00%,5,0,0.02%,0.00%,0.00%,0.00%,1,0,50.00%,0.00%,£7.45,£0.00,1,0
